rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1783864046.230,29,29,5753,1,0,-7,-43,39,1012,-5,3,4,101325,2500,7398,482,0xf,False,0x0
1783864046.430,30,30,5954,1,0,19,41,38,1045,-4,1,-2,101325,2500,7398,486,0xf,False,0x0
1783864046.658,31,31,6182,1,0,-19,56,31,955,-2,-1,4,101325,2500,7398,498,0xf,False,0x0
1783864046.859,32,32,6383,1,0,3,-29,-28,1002,3,0,1,101325,2500,7398,501,0xf,False,0x0
1783864047.072,33,33,6596,1,0,-10,-39,-18,1042,2,-2,-3,101325,2500,7398,514,0xf,False,0x0
1783864047.272,34,34,6796,1,0,-8,12,46,1031,-2,3,-2,101325,2500,7398,504,0xf,False,0x0
1783864047.686,36,36,7210,1,0,-11,11,-42,972,-2,4,4,101325,2500,7398,509,0xf,False,0x0
1783864047.903,37,37,7427,1,0,-13,-26,9,1016,3,-5,1,101325,2500,7398,495,0xf,False,0x0
1783864048.103,38,38,7627,1,0,0,50,51,997,-5,5,0,101325,2500,7397,495,0xf,False,0x0
1783864048.310,39,39,7834,1,0,5,54,-52,1020,1,5,2,101325,2500,7397,486,0xf,False,0x0
1783864048.510,40,40,8034,1,0,-7,-42,-58,956,-1,3,-1,101325,2500,7397,503,0xf,False,0x0
1783864048.737,41,41,8261,1,0,7,24,-6,976,4,-3,4,101325,2500,7397,510,0xf,False,0x0
1783864048.957,42,42,8481,1,0,-11,-20,31,958,-4,-5,3,101325,2500,7397,504,0xf,False,0x0
1783864049.157,43,43,8681,1,0,-12,-37,56,987,-5,-1,4,101325,2500,7397,485,0xf,False,0x0
1783864049.360,44,44,8884,1,0,-11,-22,-54,980,4,1,1,101325,2500,7397,493,0xf,False,0x0
1783864049.560,45,45,9084,1,0,-15,54,19,983,5,0,-4,101325,2500,7397,516,0xf,False,0x0
1783864049.764,46,46,9288,1,0,8,47,12,968,0,-4,-2,101325,2500,7397,501,0xf,False,0x0
1783864049.964,47,47,9488,1,0,0,-16,-2,1001,0,-1,4,101325,2500,7397,486,0xf,False,0x0
1783864050.165,48,48,9689,1,0,12,-21,21,958,0,0,-1,101325,2500,7397,497,0xf,False,0x0
1783864050.366,49,49,9890,1,0,-3,-1,-54,1046,2,-1,-3,101325,2500,7397,507,0xf,False,0x0
1783864050.566,50,50,10090,2,0,586,21,14,1099,-4,-3,-3,101255,2496,7396,492,0xf,False,0x0
1783864050.766,51,51,10290,2,0,1836,7,43,1477,-5,-2,-5,101102,2488,7396,504,0xf,False,0x0
1783864050.979,52,52,10503,2,0,3127,-31,44,1734,-2,-3,3,100945,2479,7396,507,0xf,False,0x0
1783864051.179,53,53,10703,2,0,4286,-31,-44,2062,-5,4,0,100800,2472,7396,490,0xf,False,0x0
1783864051.412,54,54,10936,2,0,5613,42,17,2385,-3,4,-1,100637,2463,7396,491,0xf,False,0x0
1783864051.612,55,55,11136,2,0,6735,17,50,2643,-1,-4,-3,100500,2456,7396,508,0xf,False,0x0
1783864051.864,56,56,11388,2,0,8135,14,60,2898,-1,1,-5,100333,2447,7396,493,0xf,False,0x0
1783864052.065,57,57,11589,2,0,9195,-9,-40,3105,3,2,-2,100205,2440,7396,482,0xf,False,0x0
1783864052.276,58,58,11800,2,0,10269,-50,-16,3233,4,3,-4,100073,2433,7396,515,0xf,False,0x0
1783864052.476,59,59,12000,2,0,11234,-57,-16,3421,3,-5,-1,99953,2426,7396,502,0xf,False,0x0
1783864052.722,60,60,12246,2,0,12426,31,16,3453,3,-4,-2,99809,2419,7396,500,0xf,False,0x0
1783864052.923,61,61,12447,2,0,13340,-11,23,3458,5,-3,-5,99696,2413,7396,498,0xf,False,0x0
1783864053.160,62,62,12684,2,0,14381,9,59,3524,2,-5,5,99567,2406,7395,480,0xf,False,0x0
1783864053.361,63,63,12885,2,0,15256,1,-18,3435,2,-2,4,99463,2400,7395,481,0xf,False,0x0
1783864053.599,64,64,13123,2,0,16241,-39,-58,3324,-2,-4,2,99343,2394,7395,500,0xf,False,0x0
1783864053.799,65,65,13323,2,0,17029,44,-11,3214,4,-4,3,99246,2389,7395,486,0xf,False,0x0
1783864054.036,66,66,13560,2,0,17935,0,10,3008,-4,-4,-3,99137,2383,7395,518,0xf,False,0x0
1783864054.236,67,67,13760,2,0,18642,-44,-47,2775,0,4,2,99048,2378,7395,510,0xf,False,0x0
1783864054.451,68,68,13975,2,0,19419,7,-11,2460,3,-5,-4,98957,2373,7395,510,0xf,False,0x0
1783864054.651,69,69,14175,2,0,20055,-41,-31,2221,-4,1,-3,98876,2369,7395,484,0xf,False,0x0
1783864054.886,70,70,14410,2,0,20817,-60,-46,1889,-2,4,0,98786,2364,7395,491,0xf,False,0x0
1783864055.086,71,71,14610,2,0,21430,13,38,1621,4,1,0,98712,2360,7395,500,0xf,False,0x0
1783864055.305,72,72,14829,2,0,22041,-19,38,1286,5,4,2,98637,2356,7395,483,0xf,False,0x0
1783864055.505,73,73,15029,2,0,22558,-17,29,-179,-2,1,-1,98571,2353,7394,485,0xf,False,0x0
1783864055.714,74,74,15238,2,0,23087,-21,-50,-228,3,-2,-3,98507,2349,7394,515,0xf,False,0x0
1783864056.118,76,76,15642,2,0,24030,52,42,-260,2,0,-3,98394,2343,7394,506,0xf,False,0x0
1783864056.319,77,77,15843,2,0,24434,20,-27,-252,-5,-1,0,98343,2341,7394,515,0xf,False,0x0
1783864056.522,78,78,16046,2,0,24828,-46,-31,-249,4,-4,2,98295,2338,7394,518,0xf,False,0x0
1783864056.722,79,79,16246,2,0,25197,13,-27,-334,-3,1,4,98252,2336,7394,497,0xf,False,0x0
1783864056.939,80,80,16463,2,0,25545,-37,-1,-343,-3,4,0,98209,2334,7394,508,0xf,False,0x0
1783864057.140,81,81,16664,2,0,25828,-58,40,-365,2,0,1,98174,2332,7394,498,0xf,False,0x0
1783864057.435,82,82,16959,2,0,26213,-15,15,-382,3,1,2,98128,2329,7394,494,0xf,False,0x0
1783864057.635,83,83,17159,2,0,26418,-17,58,-363,5,-5,5,98102,2328,7394,502,0xf,False,0x0
1783864057.907,84,84,17431,2,0,26653,47,-46,-375,-3,-4,3,98071,2326,7394,501,0xf,False,0x0
1783864058.107,85,85,17631,2,0,26818,59,-47,-362,1,0,-1,98054,2325,7393,492,0xf,False,0x0
1783864058.308,86,86,17832,2,0,26915,-43,39,-404,5,-3,5,98039,2324,7393,499,0xf,False,0x0
1783864058.510,87,87,18034,2,0,27024,25,-58,-392,4,3,-5,98029,2324,7393,519,0xf,False,0x0
1783864058.711,88,88,18235,2,0,27060,57,24,-420,3,-4,2,98022,2324,7393,506,0xf,False,0x0
1783864058.912,89,89,18436,2,0,27112,-58,26,-437,-4,4,5,98019,2323,7393,520,0xf,False,0x0
1783864059.137,90,90,18660,3,1,27079,-13,41,-46,4,3,-5,98023,2324,7393,490,0xf,False,0x0
1783864059.337,91,91,18861,3,1,27012,-15,-29,-91,-2,-2,0,98029,2324,7393,493,0xf,False,0x0
1783864059.549,92,92,19073,3,1,26972,-48,38,-104,1,2,-1,98036,2324,7393,502,0xf,False,0x0
1783864059.750,93,93,19274,3,1,26909,58,53,-90,-3,-1,-5,98042,2325,7393,508,0xf,False,0x0
1783864059.970,94,94,19494,3,1,26870,12,7,-36,1,4,-2,98048,2325,7393,520,0xf,False,0x0
1783864060.170,95,95,19694,3,1,26821,-19,6,-139,2,5,-3,98055,2325,7393,492,0xf,False,0x0
1783864060.408,96,96,19932,3,1,26738,-42,6,-102,0,-4,-2,98062,2326,7393,515,0xf,False,0x0
1783864060.608,97,97,20132,3,1,26709,10,17,-130,0,-2,-4,98068,2326,7392,515,0xf,False,0x0
1783864060.855,98,98,20379,3,1,26648,6,44,-62,-3,-2,-2,98076,2326,7392,484,0xf,False,0x0
1783864061.055,99,99,20579,3,1,26571,30,-7,-138,3,-3,4,98082,2327,7392,492,0xf,False,0x0
1783864061.271,100,100,20795,3,1,26542,25,46,-69,-1,2,2,98089,2327,7392,497,0xf,False,0x0
1783864061.471,101,101,20995,3,1,26488,-51,33,-133,5,0,2,98095,2327,7392,514,0xf,False,0x0
1783864061.713,102,102,21237,3,1,26412,57,-46,-56,0,-4,-5,98103,2328,7392,512,0xf,False,0x0
1783864061.914,103,103,21438,3,1,26358,-37,57,-78,1,5,0,98109,2328,7392,481,0xf,False,0x0
1783864062.375,105,105,21899,3,1,26222,38,-6,-62,0,5,-5,98123,2329,7392,483,0xf,False,0x0
1783864062.618,106,106,22142,3,1,26159,-29,-37,-106,2,-4,3,98131,2329,7392,500,0xf,False,0x0
1783864062.818,107,107,22342,3,1,26121,26,47,-126,1,-3,-5,98137,2330,7392,505,0xf,False,0x0
1783864063.046,108,108,22570,3,1,26064,20,-1,-98,4,-3,3,98144,2330,7391,487,0xf,False,0x0
1783864063.246,109,109,22770,3,1,26031,58,4,-116,-1,4,4,98151,2330,7391,518,0xf,False,0x0
1783864063.480,110,110,23004,3,1,25970,13,23,-102,-2,2,0,98158,2331,7391,500,0xf,False,0x0
1783864063.978,112,112,23502,3,1,25840,-59,-60,-57,-5,-2,-1,98174,2332,7391,516,0xf,False,0x0
1783864064.178,113,113,23702,3,1,25770,32,1,-117,4,3,-3,98180,2332,7391,515,0xf,False,0x0
1783864064.417,114,114,23941,3,1,25706,-30,0,-97,2,-2,5,98188,2332,7391,485,0xf,False,0x0
1783864064.617,115,115,24141,3,1,25671,32,-28,-91,4,0,1,98194,2333,7391,497,0xf,False,0x0
1783864064.886,116,116,24410,3,1,25584,-28,-14,-89,-1,4,3,98203,2333,7391,503,0xf,False,0x0
1783864065.087,117,117,24611,3,1,25526,-45,45,-134,0,1,-5,98209,2334,7391,510,0xf,False,0x0
1783864065.320,118,118,24844,3,1,25461,-49,-55,-81,-4,4,1,98217,2334,7391,507,0xf,False,0x0
1783864065.521,119,119,25044,3,1,25439,-59,50,-119,-3,1,3,98223,2334,7390,486,0xf,False,0x0
1783864065.965,121,121,25489,3,1,25298,-13,60,-61,-1,0,-2,98238,2335,7390,484,0xf,False,0x0
1783864066.191,122,122,25715,3,1,25244,-5,40,-83,4,-3,-5,98245,2335,7390,511,0xf,False,0x0
1783864066.393,123,123,25916,3,1,25180,44,-12,-62,-4,0,5,98251,2336,7390,511,0xf,False,0x0
1783864066.649,124,124,26173,3,1,25119,57,34,-140,-5,2,-2,98260,2336,7390,490,0xf,False,0x0
1783864066.850,125,125,26374,3,1,25050,7,-45,-73,2,2,3,98266,2337,7390,487,0xf,False,0x0
1783864067.054,126,126,26578,3,1,24993,-49,-5,-102,2,-4,-5,98273,2337,7390,498,0xf,False,0x0
1783864067.255,127,127,26779,3,1,24964,-53,-10,-101,0,-4,4,98280,2337,7390,499,0xf,False,0x0
1783864067.480,128,128,27004,3,1,24913,-22,-49,-90,-1,3,-4,98287,2338,7390,487,0xf,False,0x0
1783864067.680,129,129,27204,3,1,24863,-15,58,-132,4,2,1,98293,2338,7390,484,0xf,False,0x0
1783864067.927,130,130,27451,3,1,24791,57,-24,-111,-1,2,-4,98302,2338,7390,517,0xf,False,0x0
1783864068.127,131,131,27651,3,1,24723,30,46,-85,0,-5,2,98308,2339,7389,491,0xf,False,0x0
1783864068.357,132,132,27881,3,1,24647,10,-6,-38,-4,1,1,98316,2339,7389,505,0xf,False,0x0
1783864068.557,133,133,28081,3,1,24594,-24,-36,-127,3,0,-3,98322,2340,7389,498,0xf,False,0x0
1783864068.783,134,134,28307,3,1,24547,2,32,-89,-3,-5,1,98330,2340,7389,516,0xf,False,0x0
1783864068.983,135,135,28507,3,1,24501,23,17,-135,-4,-4,-3,98336,2340,7389,481,0xf,False,0x0
1783864069.220,136,136,28744,3,1,24407,-15,-60,-73,5,-2,-5,98344,2341,7389,501,0xf,False,0x0
1783864069.420,137,137,28944,3,1,24378,23,5,-70,1,3,-3,98351,2341,7389,489,0xf,False,0x0
1783864069.659,138,138,29183,3,1,24293,-32,-31,-144,-3,3,-4,98359,2342,7389,504,0xf,False,0x0
1783864069.859,139,139,29383,3,1,24245,6,14,-93,-1,1,0,98366,2342,7389,507,0xf,False,0x0
1783864070.091,140,140,29615,3,1,24168,-24,24,-121,4,2,-3,98373,2342,7389,489,0xf,False,0x0
1783864070.292,141,141,29816,3,1,24146,-51,-46,-63,0,-3,0,98380,2343,7389,482,0xf,False,0x0
1783864070.511,142,142,30035,3,1,24084,26,-56,-84,2,4,-1,98388,2343,7388,493,0xf,False,0x0
1783864070.711,143,143,30235,3,1,24027,31,-22,-46,1,0,0,98394,2343,7388,499,0xf,False,0x0
1783864070.912,144,144,30436,3,1,23947,10,-36,-112,-5,1,1,98401,2344,7388,515,0xf,False,0x0
1783864071.113,145,145,30637,3,1,23907,24,18,-96,-2,5,-5,98408,2344,7388,506,0xf,False,0x0
1783864071.314,146,146,30837,3,1,23854,7,-44,-118,-2,1,-2,98415,2344,7388,490,0xf,False,0x0
1783864071.514,147,147,31038,3,1,23810,-25,10,-115,-4,-2,3,98422,2345,7388,501,0xf,False,0x0
1783864071.718,148,148,31242,3,1,23737,25,20,-100,-4,0,3,98428,2345,7388,518,0xf,False,0x0
1783864072.140,150,150,31664,3,1,23637,-28,-48,-80,0,-4,-5,98443,2346,7388,504,0xf,False,0x0
1783864072.340,151,151,31864,3,1,23572,33,-10,-113,-3,2,-3,98450,2346,7388,508,0xf,False,0x0
1783864072.575,152,152,32099,3,1,23513,-55,27,-131,-4,0,1,98458,2347,7388,496,0xf,False,0x0
1783864072.776,153,153,32300,3,1,23434,51,52,-76,-5,2,4,98465,2347,7388,512,0xf,False,0x0
1783864073.014,154,154,32538,3,1,23385,36,18,-120,5,2,1,98473,2348,7387,489,0xf,False,0x0
1783864073.214,155,155,32738,3,1,23302,-59,-44,-34,1,5,-1,98480,2348,7387,511,0xf,False,0x0
1783864073.452,156,156,32976,3,1,23257,-15,-53,-115,3,-3,5,98488,2348,7387,481,0xf,False,0x0
1783864073.652,157,157,33176,3,1,23196,-14,21,-93,-2,-1,-1,98495,2349,7387,488,0xf,False,0x0
1783864074.303,160,160,33827,3,1,23022,-19,38,-79,-1,5,-5,98518,2350,7387,509,0xf,False,0x0
1783864074.504,161,161,34028,3,1,22954,-3,-55,-83,5,1,1,98525,2350,7387,516,0xf,False,0x0
1783864074.912,163,163,34435,3,1,22812,41,-59,-51,4,2,2,98539,2351,7387,509,0xf,False,0x0
1783864075.131,164,164,34655,3,1,22769,-6,-47,-152,2,-1,-1,98547,2352,7387,482,0xf,False,0x0
1783864075.331,165,165,34855,3,1,22690,-13,19,-107,-2,-5,0,98554,2352,7387,492,0xf,False,0x0
1783864075.544,166,166,35067,3,1,22653,60,-9,-94,5,5,-1,98561,2352,7386,485,0xf,False,0x0
1783864075.744,167,167,35268,3,1,22610,54,24,-131,5,-1,2,98568,2353,7386,504,0xf,False,0x0
1783864075.946,168,168,35470,3,1,22544,16,-36,-130,2,-3,-5,98576,2353,7386,496,0xf,False,0x0
1783864076.147,169,169,35671,3,1,22461,19,-59,-79,0,2,-1,98583,2353,7386,511,0xf,False,0x0
1783864076.349,170,170,35873,3,1,22434,-18,-50,-123,-1,4,2,98590,2354,7386,506,0xf,False,0x0
1783864076.551,171,171,36075,3,1,22364,-20,-53,-41,2,3,-3,98597,2354,7386,500,0xf,False,0x0
1783864076.762,172,172,36286,3,1,22274,35,14,-117,-3,1,4,98605,2355,7386,514,0xf,False,0x0
1783864076.971,173,173,36495,3,1,22233,16,38,-75,2,1,0,98612,2355,7386,486,0xf,False,0x0
1783864077.172,174,174,36696,3,1,22168,28,-10,-65,-4,-3,-1,98619,2355,7386,502,0xf,False,0x0
1783864077.392,175,175,36916,3,1,22096,-16,44,-113,3,5,-4,98627,2356,7386,519,0xf,False,0x0
1783864077.592,176,176,37116,3,1,22033,-33,-51,-138,-3,-1,2,98635,2356,7386,510,0xf,False,0x0
1783864077.804,177,177,37328,3,1,21967,0,40,-139,-5,-3,3,98642,2357,7386,481,0xf,False,0x0
1783864078.005,178,178,37528,3,1,21914,-40,-59,-57,-1,4,-3,98650,2357,7385,491,0xf,False,0x0
1783864078.411,180,180,37935,3,1,21819,54,-21,-106,3,-4,-3,98664,2358,7385,487,0xf,False,0x0
1783864078.613,181,181,38137,3,1,21728,-60,20,-104,-5,-2,-2,98672,2358,7385,517,0xf,False,0x0
1783864078.813,182,182,38337,3,1,21665,27,-2,-69,0,-5,4,98679,2359,7385,486,0xf,False,0x0
1783864079.014,183,183,38538,3,1,21638,-33,41,-121,2,0,2,98686,2359,7385,503,0xf,False,0x0
1783864079.214,184,184,38738,3,1,21566,3,-38,-103,3,2,-3,98694,2359,7385,505,0xf,False,0x0
1783864079.447,185,185,38971,3,1,21502,-36,23,-128,2,-2,3,98702,2360,7385,505,0xf,False,0x0
1783864079.648,186,186,39172,3,1,21418,19,-41,-72,-2,4,0,98710,2360,7385,499,0xf,False,0x0
1783864079.880,187,187,39404,3,1,21359,31,30,-107,1,3,4,98718,2361,7385,495,0xf,False,0x0
1783864080.081,188,188,39605,3,1,21303,-50,-40,-51,2,0,-2,98726,2361,7385,483,0xf,False,0x0
1783864080.303,189,189,39827,3,1,21238,3,1,-63,5,4,-1,98734,2361,7385,483,0xf,False,0x0
1783864080.761,191,191,40285,3,1,21111,-22,-40,-111,-3,-1,2,98751,2362,7384,492,0xf,False,0x0
1783864080.962,192,192,40486,3,1,21048,-35,13,-70,4,3,-3,98759,2363,7384,494,0xf,False,0x0
1783864081.221,193,193,40745,3,1,20944,-16,21,-96,-3,-3,-3,98769,2363,7384,518,0xf,False,0x0
1783864081.422,194,194,40946,3,1,20892,7,-38,-148,0,-4,2,98776,2364,7384,486,0xf,False,0x0
1783864081.667,195,195,41191,3,1,20806,-22,-52,-138,-1,-2,-2,98786,2364,7384,495,0xf,False,0x0
1783864081.867,196,196,41391,3,1,20738,-23,-18,-100,1,0,-1,98793,2365,7384,496,0xf,False,0x0
1783864082.320,198,198,41844,3,1,20617,-19,-8,-100,-3,2,3,98810,2366,7384,499,0xf,False,0x0
1783864082.588,199,199,42111,3,1,20532,-36,32,-123,3,-2,4,98821,2366,7384,520,0xf,False,0x0
1783864082.788,200,200,42312,3,1,20463,32,21,-41,0,0,3,98828,2367,7384,486,0xf,False,0x0
1783864083.060,201,201,42584,3,1,20367,-34,-29,-49,0,0,-3,98839,2367,7383,497,0xf,False,0x0
1783864083.260,202,202,42784,3,1,20327,49,31,-130,-5,4,2,98847,2367,7383,484,0xf,False,0x0
1783864083.701,204,204,43225,3,1,20181,27,53,-94,1,-5,-5,98864,2368,7383,515,0xf,False,0x0
1783864083.955,205,205,43479,3,1,20086,-19,49,-116,-3,-1,3,98874,2369,7383,480,0xf,False,0x0
1783864084.156,206,206,43680,3,1,20023,-38,15,-85,-4,-3,-2,98881,2369,7383,480,0xf,False,0x0
1783864084.411,207,207,43935,3,1,19954,9,41,-57,4,4,-5,98891,2370,7383,501,0xf,False,0x0
1783864084.611,208,208,44135,3,1,19872,31,23,-68,-4,-5,1,98899,2370,7383,480,0xf,False,0x0
1783864084.859,209,209,44383,3,1,19790,15,25,-96,1,2,1,98909,2371,7383,488,0xf,False,0x0
1783864085.060,210,210,44584,3,1,19740,-12,42,-85,3,-5,1,98917,2371,7383,515,0xf,False,0x0
1783864085.313,211,211,44837,3,1,19668,58,-26,-120,-2,-5,-2,98927,2372,7383,496,0xf,False,0x0
1783864085.514,212,212,45037,3,1,19575,57,-16,-122,3,5,-5,98935,2372,7382,505,0xf,False,0x0
1783864085.774,213,213,45298,3,1,19497,54,57,-65,4,-5,-4,98945,2373,7382,482,0xf,False,0x0
1783864085.974,214,214,45498,3,1,19419,43,-13,-82,0,5,2,98954,2373,7382,483,0xf,False,0x0
1783864086.218,215,215,45742,3,1,19343,45,-1,-82,1,5,-5,98963,2374,7382,496,0xf,False,0x0
1783864086.418,216,216,45942,3,1,19306,30,-35,-118,-3,0,-2,98971,2374,7382,485,0xf,False,0x0
1783864086.666,217,217,46190,3,1,19221,28,57,-119,5,2,5,98981,2375,7382,499,0xf,False,0x0
1783864086.866,218,218,46390,3,1,19145,-10,-17,-138,-1,-3,-1,98990,2375,7382,513,0xf,False,0x0
1783864087.103,219,219,46627,3,1,19047,20,-5,-157,-5,-3,-2,98999,2376,7382,516,0xf,False,0x0
1783864087.304,220,220,46828,3,1,18976,56,59,-38,5,-4,0,99007,2376,7382,487,0xf,False,0x0
1783864087.556,221,221,47080,3,1,18923,37,34,-58,3,2,-1,99018,2377,7382,505,0xf,False,0x0
1783864087.757,222,222,47281,3,1,18820,15,-42,-95,-3,5,5,99026,2377,7382,518,0xf,False,0x0
1783864088.022,223,223,47546,3,1,18733,20,-23,-51,0,-4,3,99037,2378,7381,507,0xf,False,0x0
1783864088.223,224,224,47747,3,1,18669,60,-33,-131,-3,-4,-1,99045,2378,7381,499,0xf,False,0x0
1783864088.486,225,225,48010,3,1,18593,41,0,-104,-2,-5,1,99056,2379,7381,512,0xf,False,0x0
1783864088.686,226,226,48210,3,1,18538,-12,45,-142,1,0,1,99064,2379,7381,497,0xf,False,0x0
1783864089.147,228,228,48671,3,1,18376,-24,22,-76,1,5,0,99084,2380,7381,504,0xf,False,0x0
1783864089.613,230,230,49136,3,1,18223,-43,-28,-135,-3,2,-1,99103,2381,7381,495,0xf,False,0x0
1783864089.858,231,231,49382,3,1,18103,-32,-1,-131,-5,-5,-3,99114,2382,7381,496,0xf,False,0x0
1783864090.059,232,232,49582,3,1,18033,-15,38,-58,1,1,-5,99122,2382,7381,511,0xf,False,0x0
1783864090.323,233,233,49847,3,1,17957,56,-15,-150,-1,2,4,99134,2383,7381,507,0xf,False,0x0
1783864090.523,234,234,50047,3,1,17868,-60,30,-58,1,0,5,99142,2383,7380,487,0xf,False,0x0
1783864090.781,235,235,50305,3,1,17808,-9,-28,-113,-4,2,-4,99153,2384,7380,513,0xf,False,0x0
1783864090.982,236,236,50506,3,1,17735,30,-26,-69,1,2,-1,99162,2384,7380,482,0xf,False,0x0
1783864091.231,237,237,50755,3,1,17640,29,-22,-88,3,-3,4,99173,2385,7380,491,0xf,False,0x0
1783864091.432,238,238,50956,3,1,17580,-39,-40,-143,-3,3,3,99182,2385,7380,509,0xf,False,0x0
1783864091.684,239,239,51208,3,1,17461,-15,-40,-61,-2,-4,-4,99192,2386,7380,506,0xf,False,0x0
1783864092.151,241,241,51675,3,1,17298,13,42,-83,1,4,-4,99213,2387,7380,511,0xf,False,0x0
1783864092.351,242,242,51875,3,1,17253,59,-59,-70,-3,3,4,99222,2387,7380,493,0xf,False,0x0
1783864092.627,243,243,52151,3,1,17131,23,53,-41,0,-1,-5,99234,2388,7380,488,0xf,False,0x0
1783864092.828,244,244,52352,3,1,17049,6,-47,-34,1,1,-1,99243,2389,7380,481,0xf,False,0x0
1783864093.087,245,245,52611,3,1,16958,1,-32,-77,-3,3,4,99255,2389,7379,484,0xf,False,0x0
1783864093.288,246,246,52812,3,1,16872,-25,49,-37,-4,5,-4,99264,2390,7379,482,0xf,False,0x0
1783864093.561,247,247,53085,3,1,16801,-34,-44,-115,-5,-3,2,99276,2390,7379,501,0xf,False,0x0
1783864093.761,248,248,53285,3,1,16708,-2,48,-120,4,0,5,99285,2391,7379,495,0xf,False,0x0
1783864094.044,249,249,53568,3,1,16592,17,57,-69,-1,-4,-4,99298,2392,7379,506,0xf,False,0x0
1783864094.244,250,250,53768,3,1,16535,-45,55,-72,-4,5,-5,99307,2392,7379,491,0xf,False,0x0
1783864094.506,251,251,54030,3,1,16425,-39,-15,-70,0,4,4,99319,2393,7379,503,0xf,False,0x0
1783864094.707,252,252,54231,3,1,16370,-31,-58,-124,-3,5,4,99328,2393,7379,491,0xf,False,0x0
1783864094.973,253,253,54497,3,1,16252,52,22,-57,4,0,-4,99341,2394,7379,494,0xf,False,0x0
1783864095.173,254,254,54697,3,1,16171,-44,25,-77,0,3,-2,99350,2394,7379,513,0xf,False,0x0
1783864095.413,255,255,54937,3,1,16078,-35,-25,-131,-2,-1,-2,99361,2395,7379,505,0xf,False,0x0
1783864095.614,256,256,55138,3,1,16028,49,-21,-77,5,-1,-2,99371,2395,7378,517,0xf,False,0x0
1783864095.874,257,257,55398,3,1,15922,-32,52,-53,-4,-1,1,99383,2396,7378,491,0xf,False,0x0
1783864096.075,258,258,55598,3,1,15838,-17,4,-87,-1,4,-5,99392,2397,7378,509,0xf,False,0x0
