rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1784016288.324,50,50,9923,1,0,0,52,-53,995,5,1,5,101325,2500,7397,519,0xf,False,0x0
1784016288.591,51,51,10190,2,0,1199,-15,35,1269,-5,3,-3,101178,2492,7396,498,0xf,False,0x0
1784016288.792,52,52,10390,2,0,2452,-32,42,1623,2,1,-1,101028,2484,7396,483,0xf,False,0x0
1784016288.992,53,53,10591,2,0,3621,-10,12,1859,0,-3,3,100881,2476,7396,511,0xf,False,0x0
1784016289.218,54,54,10816,2,0,4969,23,55,2256,-1,-3,-4,100720,2467,7396,511,0xf,False,0x0
1784016289.418,55,55,11017,2,0,6081,17,59,2512,4,4,1,100581,2460,7396,497,0xf,False,0x0
1784016289.622,56,56,11221,2,0,7199,-46,-60,2777,-1,0,3,100444,2453,7396,510,0xf,False,0x0
1784016289.823,57,57,11422,2,0,8292,-10,-60,2912,-4,4,-1,100312,2446,7396,489,0xf,False,0x0
1784016290.024,58,58,11623,2,0,9365,-47,-2,3094,-5,-3,4,100183,2439,7396,481,0xf,False,0x0
1784016290.226,59,59,11825,2,0,10390,56,55,3295,-2,-2,-4,100058,2432,7396,501,0xf,False,0x0
1784016290.434,60,60,12032,2,0,11384,11,6,3425,3,-1,5,99934,2425,7396,511,0xf,False,0x0
1784016290.636,61,61,12233,2,0,12371,35,-50,3420,3,0,5,99817,2419,7396,508,0xf,False,0x0
1784016290.838,62,62,12437,2,0,13305,-8,47,3477,0,1,-1,99702,2413,7396,485,0xf,False,0x0
1784016291.044,63,63,12643,2,0,14227,-7,-58,3486,-1,-2,-3,99590,2407,7395,516,0xf,False,0x0
1784016291.244,64,64,12843,2,0,15069,59,41,3473,-5,5,4,99484,2401,7395,495,0xf,False,0x0
1784016291.447,65,65,13046,2,0,15948,9,-30,3329,1,-1,4,99381,2396,7395,482,0xf,False,0x0
1784016291.648,66,66,13247,2,0,16726,33,-30,3202,3,1,-4,99283,2391,7395,508,0xf,False,0x0
1784016291.849,67,67,13447,2,0,17528,47,-42,3074,3,-4,5,99188,2386,7395,501,0xf,False,0x0
1784016292.065,68,68,13664,2,0,18326,16,-12,2894,0,1,3,99090,2380,7395,490,0xf,False,0x0
1784016292.266,69,69,13865,2,0,19037,54,5,2620,-2,-3,-5,99003,2376,7395,515,0xf,False,0x0
1784016292.466,70,70,14065,2,0,19721,6,-33,2347,1,-3,-5,98920,2371,7395,516,0xf,False,0x0
1784016292.683,71,71,14282,2,0,20398,-54,-49,2073,-1,-1,0,98834,2367,7395,493,0xf,False,0x0
1784016292.883,72,72,14482,2,0,21038,-8,-5,1783,4,3,3,98759,2363,7395,481,0xf,False,0x0
1784016293.094,73,73,14693,2,0,21651,14,-55,1509,-5,3,-1,98683,2359,7395,509,0xf,False,0x0
1784016293.295,74,74,14894,2,0,22224,55,6,1198,-1,-4,4,98615,2355,7395,516,0xf,False,0x0
1784016293.503,75,75,15102,2,0,22735,6,-27,-213,-4,0,5,98548,2352,7394,500,0xf,False,0x0
1784016293.704,76,76,15302,2,0,23233,-21,-45,-215,2,-4,4,98488,2348,7394,513,0xf,False,0x0
1784016293.905,77,77,15504,2,0,23718,-28,-36,-199,-5,-5,-5,98431,2345,7394,520,0xf,False,0x0
1784016294.106,78,78,15704,2,0,24138,13,-20,-296,-2,5,-3,98378,2342,7394,491,0xf,False,0x0
1784016294.309,79,79,15908,2,0,24566,27,15,-238,1,-1,0,98327,2340,7394,510,0xf,False,0x0
1784016294.509,80,80,16108,2,0,24957,-6,-2,-239,1,0,2,98282,2337,7394,513,0xf,False,0x0
1784016294.710,81,81,16309,2,0,25277,-23,22,-267,-1,0,4,98239,2335,7394,514,0xf,False,0x0
1784016294.961,82,82,16560,2,0,25681,-17,26,-298,-5,-5,2,98192,2333,7394,517,0xf,False,0x0
1784016295.161,83,83,16760,2,0,25965,35,-9,-318,0,4,-3,98158,2331,7394,483,0xf,False,0x0
1784016295.362,84,84,16961,2,0,26202,32,11,-387,-5,-5,-2,98128,2329,7394,518,0xf,False,0x0
1784016295.563,85,85,17162,2,0,26411,7,-32,-378,4,-5,5,98101,2328,7394,481,0xf,False,0x0
1784016295.763,86,86,17362,2,0,26597,-43,42,-434,-3,-2,0,98078,2327,7394,491,0xf,False,0x0
1784016296.006,87,87,17605,2,0,26813,1,26,-376,1,3,-1,98056,2325,7393,490,0xf,False,0x0
1784016296.206,88,88,17805,2,0,26905,42,-36,-450,4,1,-3,98041,2325,7393,512,0xf,False,0x0
1784016296.411,89,89,18010,2,0,27020,17,18,-438,-2,0,-2,98030,2324,7393,492,0xf,False,0x0
1784016296.611,90,90,18210,2,0,27063,14,-28,-497,2,-1,3,98022,2324,7393,506,0xf,False,0x0
1784016296.812,91,91,18411,2,0,27092,10,48,-485,0,5,5,98019,2323,7393,505,0xf,False,0x0
1784016297.047,92,92,18646,3,1,27066,-47,-15,-134,4,0,-1,98022,2324,7393,495,0xf,False,0x0
1784016297.247,93,93,18846,3,1,27023,21,-52,-137,4,-4,-1,98029,2324,7393,519,0xf,False,0x0
1784016297.454,94,94,19052,3,1,26976,-43,6,-106,-2,-4,4,98035,2324,7393,496,0xf,False,0x0
1784016297.654,95,95,19253,3,1,26929,38,-13,-101,2,0,-4,98041,2325,7393,506,0xf,False,0x0
1784016297.862,96,96,19461,3,1,26862,-3,19,-60,-4,-4,-3,98047,2325,7393,512,0xf,False,0x0
1784016298.063,97,97,19662,3,1,26824,-34,1,-100,-2,2,4,98054,2325,7393,495,0xf,False,0x0
1784016298.264,98,98,19863,3,1,26749,-24,28,-111,-4,1,2,98060,2326,7393,482,0xf,False,0x0
1784016298.470,99,99,20069,3,1,26725,-40,45,-125,-1,5,2,98066,2326,7392,519,0xf,False,0x0
1784016298.671,100,100,20269,3,1,26675,-31,-47,-74,4,1,1,98072,2326,7392,501,0xf,False,0x0
1784016298.874,101,101,20472,3,1,26587,7,22,-42,0,-2,3,98079,2327,7392,484,0xf,False,0x0
1784016299.076,102,102,20675,3,1,26540,-1,54,-60,0,-1,-2,98085,2327,7392,508,0xf,False,0x0
1784016299.276,103,103,20875,3,1,26490,43,-7,-72,4,5,0,98091,2327,7392,506,0xf,False,0x0
1784016299.477,104,104,21076,3,1,26466,38,-5,-136,2,5,-4,98098,2328,7392,491,0xf,False,0x0
1784016299.677,105,105,21276,3,1,26397,-39,16,-103,3,-2,5,98104,2328,7392,485,0xf,False,0x0
1784016299.913,106,106,21512,3,1,26319,-21,-53,-58,-2,5,1,98111,2328,7392,490,0xf,False,0x0
1784016300.113,107,107,21712,3,1,26306,-3,-46,-48,3,1,2,98117,2329,7392,512,0xf,False,0x0
1784016300.318,108,108,21917,3,1,26250,-13,-15,-48,5,2,-3,98124,2329,7392,513,0xf,False,0x0
1784016300.518,109,109,22117,3,1,26203,-52,50,-116,-5,5,-2,98130,2329,7392,480,0xf,False,0x0
1784016300.722,110,110,22321,3,1,26119,-46,-40,-92,-4,5,2,98137,2330,7392,493,0xf,False,0x0
1784016300.923,111,111,22522,3,1,26062,-7,-59,-152,-5,1,-2,98143,2330,7391,482,0xf,False,0x0
1784016301.123,112,112,22722,3,1,26026,-20,-56,-112,-4,4,-4,98149,2330,7391,506,0xf,False,0x0
1784016301.338,113,113,22937,3,1,25986,-25,33,-95,4,1,1,98156,2331,7391,507,0xf,False,0x0
1784016301.538,114,114,23137,3,1,25937,-48,12,-59,-4,5,1,98162,2331,7391,509,0xf,False,0x0
1784016301.745,115,115,23344,3,1,25854,-22,16,-89,-3,1,2,98169,2331,7391,496,0xf,False,0x0
1784016301.946,116,116,23545,3,1,25816,5,-25,-128,1,4,3,98175,2332,7391,496,0xf,False,0x0
1784016302.147,117,117,23745,3,1,25769,22,-42,-72,-3,4,-1,98182,2332,7391,482,0xf,False,0x0
1784016302.417,118,118,24016,3,1,25676,31,-41,-150,-4,-5,4,98190,2333,7391,495,0xf,False,0x0
1784016302.617,119,119,24216,3,1,25635,-22,-41,-138,0,-5,-4,98197,2333,7391,486,0xf,False,0x0
1784016302.818,120,120,24417,3,1,25577,9,-5,-68,3,-1,-5,98203,2333,7391,520,0xf,False,0x0
1784016303.019,121,121,24617,3,1,25535,27,49,-98,0,3,-2,98210,2334,7391,495,0xf,False,0x0
1784016303.219,122,122,24818,3,1,25462,-44,51,-49,0,4,1,98216,2334,7391,499,0xf,False,0x0
1784016303.420,123,123,25018,3,1,25444,7,40,-136,-5,5,-5,98222,2334,7390,487,0xf,False,0x0
1784016303.620,124,124,25219,3,1,25368,49,-35,-69,5,1,-5,98229,2335,7390,515,0xf,False,0x0
1784016303.835,125,125,25434,3,1,25328,11,8,-107,-3,2,-2,98236,2335,7390,509,0xf,False,0x0
1784016304.035,126,126,25634,3,1,25255,-41,-21,-141,1,4,4,98242,2335,7390,482,0xf,False,0x0
1784016304.262,127,127,25861,3,1,25197,57,39,-127,-5,-5,-4,98250,2336,7390,484,0xf,False,0x0
1784016304.463,128,128,26062,3,1,25149,19,42,-34,3,0,-2,98256,2336,7390,493,0xf,False,0x0
1784016304.663,129,129,26262,3,1,25115,10,26,-57,-5,1,2,98263,2336,7390,498,0xf,False,0x0
1784016304.902,130,130,26500,3,1,25026,-1,-39,-108,-5,-3,-4,98270,2337,7390,507,0xf,False,0x0
1784016305.102,131,131,26701,3,1,24971,-52,2,-65,-2,3,2,98277,2337,7390,489,0xf,False,0x0
1784016305.302,132,132,26901,3,1,24915,-1,-17,-47,2,-5,-5,98284,2337,7390,494,0xf,False,0x0
1784016305.515,133,133,27114,3,1,24869,25,-14,-48,5,5,4,98291,2338,7390,511,0xf,False,0x0
1784016305.716,134,134,27314,3,1,24810,-26,34,-130,1,1,4,98297,2338,7390,505,0xf,False,0x0
1784016305.916,135,135,27515,3,1,24752,-5,53,-42,0,-5,1,98304,2339,7389,517,0xf,False,0x0
1784016306.200,136,136,27799,3,1,24686,3,15,-67,5,2,1,98313,2339,7389,516,0xf,False,0x0
1784016306.401,137,137,27999,3,1,24627,48,-59,-149,-2,-4,2,98320,2339,7389,502,0xf,False,0x0
1784016306.620,138,138,28219,3,1,24565,-57,4,-90,0,3,4,98327,2340,7389,486,0xf,False,0x0
1784016306.821,139,139,28420,3,1,24505,-56,-44,-55,-5,1,-3,98334,2340,7389,495,0xf,False,0x0
1784016307.022,140,140,28621,3,1,24475,14,56,-127,4,-3,5,98340,2341,7389,517,0xf,False,0x0
1784016307.222,141,141,28821,3,1,24406,-25,-26,-146,2,4,5,98347,2341,7389,494,0xf,False,0x0
1784016307.447,142,142,29046,3,1,24338,-39,28,-109,1,-1,5,98354,2341,7389,498,0xf,False,0x0
1784016307.649,143,143,29248,3,1,24309,-51,58,-158,-4,-3,2,98361,2342,7389,487,0xf,False,0x0
1784016307.863,144,144,29462,3,1,24237,28,-51,-82,3,1,-1,98368,2342,7389,489,0xf,False,0x0
1784016308.065,145,145,29663,3,1,24177,0,37,-143,-4,5,-5,98375,2342,7389,503,0xf,False,0x0
1784016308.267,146,146,29866,3,1,24115,-41,-12,-45,2,-5,-1,98382,2343,7389,489,0xf,False,0x0
1784016308.497,147,147,30095,3,1,24039,22,32,-129,5,3,0,98390,2343,7388,511,0xf,False,0x0
1784016308.698,148,148,30297,3,1,23984,11,38,-81,2,-1,4,98396,2343,7388,497,0xf,False,0x0
1784016308.898,149,149,30497,3,1,23961,-56,34,-39,-5,-5,4,98403,2344,7388,502,0xf,False,0x0
1784016309.099,150,150,30698,3,1,23885,-11,-23,-69,3,-2,-5,98410,2344,7388,501,0xf,False,0x0
1784016309.302,151,151,30900,3,1,23818,-56,60,-139,-2,-2,-1,98417,2345,7388,486,0xf,False,0x0
1784016309.502,152,152,31101,3,1,23795,52,28,-87,-3,-3,-1,98424,2345,7388,481,0xf,False,0x0
1784016309.703,153,153,31302,3,1,23734,11,-23,-116,-2,2,0,98431,2345,7388,489,0xf,False,0x0
1784016309.904,154,154,31503,3,1,23654,-48,41,-80,-2,3,-1,98437,2346,7388,519,0xf,False,0x0
1784016310.104,155,155,31703,3,1,23607,-59,-5,-82,-1,-5,1,98444,2346,7388,482,0xf,False,0x0
1784016310.306,156,156,31905,3,1,23547,41,19,-152,-1,-4,-4,98451,2346,7388,492,0xf,False,0x0
1784016310.506,157,157,32105,3,1,23510,-59,-17,-59,-3,0,2,98458,2347,7388,490,0xf,False,0x0
1784016310.921,159,159,32520,3,1,23391,33,42,-80,-1,-4,3,98472,2348,7387,487,0xf,False,0x0
1784016311.129,160,160,32728,3,1,23318,0,5,-127,0,-3,5,98479,2348,7387,503,0xf,False,0x0
1784016311.329,161,161,32928,3,1,23275,45,38,-124,-2,5,0,98486,2348,7387,499,0xf,False,0x0
1784016311.530,162,162,33128,3,1,23219,17,32,-62,1,2,2,98493,2349,7387,493,0xf,False,0x0
1784016311.818,163,163,33417,3,1,23142,-41,-8,-98,2,3,5,98503,2349,7387,506,0xf,False,0x0
1784016312.018,164,164,33617,3,1,23068,1,-35,-85,-2,2,-5,98510,2350,7387,508,0xf,False,0x0
1784016312.219,165,165,33818,3,1,23028,-11,-14,-127,0,-1,0,98517,2350,7387,497,0xf,False,0x0
1784016312.420,166,166,34019,3,1,22937,13,1,-61,5,-2,2,98524,2350,7387,507,0xf,False,0x0
1784016312.621,167,167,34220,3,1,22911,-14,7,-109,-5,-3,-4,98531,2351,7387,492,0xf,False,0x0
1784016312.822,168,168,34420,3,1,22852,0,32,-127,-4,4,2,98538,2351,7387,518,0xf,False,0x0
1784016313.031,169,169,34629,3,1,22788,-49,-51,-83,-4,5,-2,98546,2351,7387,514,0xf,False,0x0
1784016313.232,170,170,34830,3,1,22722,5,26,-137,-1,-3,1,98553,2352,7387,496,0xf,False,0x0
1784016313.432,171,171,35031,3,1,22658,-17,-40,-146,3,2,5,98560,2352,7386,490,0xf,False,0x0
1784016313.691,172,172,35290,3,1,22567,-57,-8,-143,2,3,-2,98569,2353,7386,517,0xf,False,0x0
1784016313.891,173,173,35490,3,1,22523,-52,-3,-128,-1,0,-4,98576,2353,7386,519,0xf,False,0x0
1784016314.103,174,174,35702,3,1,22444,54,45,-46,2,-5,4,98584,2353,7386,481,0xf,False,0x0
1784016314.313,175,175,35911,3,1,22408,-16,45,-118,-5,5,5,98591,2354,7386,508,0xf,False,0x0
1784016314.513,176,176,36112,3,1,22351,-52,30,-87,-4,3,0,98598,2354,7386,512,0xf,False,0x0
1784016314.918,178,178,36517,3,1,22225,-9,55,-80,-3,3,-5,98613,2355,7386,511,0xf,False,0x0
1784016315.119,179,179,36718,3,1,22162,-45,58,-121,-3,0,-4,98620,2355,7386,491,0xf,False,0x0
1784016315.319,180,180,36918,3,1,22118,-31,1,-91,5,3,-2,98627,2356,7386,495,0xf,False,0x0
1784016315.520,181,181,37119,3,1,22060,41,26,-132,-2,3,1,98635,2356,7386,488,0xf,False,0x0
1784016315.780,182,182,37379,3,1,21975,-40,-35,-85,-1,1,-2,98644,2357,7386,481,0xf,False,0x0
1784016315.981,183,183,37579,3,1,21920,48,28,-46,-3,1,5,98651,2357,7385,516,0xf,False,0x0
1784016316.184,184,184,37782,3,1,21838,-30,50,-73,-3,-1,2,98659,2357,7385,487,0xf,False,0x0
1784016316.589,186,186,38188,3,1,21748,50,-40,-69,1,-1,3,98674,2358,7385,497,0xf,False,0x0
1784016316.789,187,187,38388,3,1,21648,-12,21,-79,5,4,1,98681,2359,7385,512,0xf,False,0x0
1784016316.990,188,188,38589,3,1,21600,2,1,-142,-5,3,0,98688,2359,7385,485,0xf,False,0x0
1784016317.223,189,189,38821,3,1,21551,-1,47,-75,0,5,3,98697,2360,7385,499,0xf,False,0x0
1784016317.423,190,190,39022,3,1,21476,-44,-26,-114,0,0,0,98704,2360,7385,501,0xf,False,0x0
1784016317.627,191,191,39225,3,1,21423,-43,13,-88,-5,3,-1,98712,2360,7385,492,0xf,False,0x0
1784016317.827,192,192,39426,3,1,21351,22,45,-95,1,-5,5,98719,2361,7385,500,0xf,False,0x0
1784016318.030,193,193,39629,3,1,21299,-37,-26,-71,-4,-5,5,98727,2361,7385,506,0xf,False,0x0
1784016318.321,194,194,39920,3,1,21206,40,-32,-72,1,3,3,98738,2362,7385,513,0xf,False,0x0
1784016318.522,195,195,40121,3,1,21123,42,-1,-123,3,-3,2,98745,2362,7384,520,0xf,False,0x0
1784016318.723,196,196,40321,3,1,21088,42,-49,-109,1,0,1,98753,2362,7384,497,0xf,False,0x0
1784016318.923,197,197,40522,3,1,21020,-15,-19,-97,0,3,-1,98760,2363,7384,519,0xf,False,0x0
1784016319.124,198,198,40722,3,1,20947,-18,-53,-132,-1,-2,1,98768,2363,7384,492,0xf,False,0x0
1784016319.372,199,199,40970,3,1,20891,43,-51,-108,-2,-2,4,98777,2364,7384,497,0xf,False,0x0
1784016319.572,200,200,41171,3,1,20833,58,22,-54,1,1,2,98785,2364,7384,518,0xf,False,0x0
1784016319.996,202,202,41595,3,1,20678,8,-56,-120,3,3,-2,98801,2365,7384,481,0xf,False,0x0
1784016320.197,203,203,41796,3,1,20638,55,-51,-76,4,3,-4,98809,2365,7384,513,0xf,False,0x0
1784016320.397,204,204,41996,3,1,20547,-14,-13,-95,1,1,0,98816,2366,7384,493,0xf,False,0x0
1784016320.651,205,205,42249,3,1,20483,51,-21,-88,2,4,1,98826,2366,7384,487,0xf,False,0x0
1784016321.052,207,207,42651,3,1,20336,28,-24,-60,-1,0,-1,98841,2367,7383,489,0xf,False,0x0
1784016321.253,208,208,42852,3,1,20289,-58,-35,-77,3,-3,-5,98849,2368,7383,512,0xf,False,0x0
1784016321.471,209,209,43070,3,1,20221,23,50,-56,-1,5,-1,98858,2368,7383,513,0xf,False,0x0
1784016321.672,210,210,43270,3,1,20173,35,30,-40,2,-1,5,98865,2368,7383,496,0xf,False,0x0
1784016321.872,211,211,43471,3,1,20078,-55,6,-46,-5,-1,4,98873,2369,7383,492,0xf,False,0x0
1784016322.073,212,212,43671,3,1,20010,-55,57,-73,-2,-4,1,98881,2369,7383,506,0xf,False,0x0
1784016322.273,213,213,43872,3,1,19949,-54,-37,-137,2,-4,5,98889,2370,7383,514,0xf,False,0x0
1784016322.486,214,214,44085,3,1,19903,-11,-11,-92,1,5,-2,98897,2370,7383,486,0xf,False,0x0
1784016322.688,215,215,44286,3,1,19824,53,53,-140,-5,4,3,98905,2371,7383,502,0xf,False,0x0
1784016322.888,216,216,44487,3,1,19758,-60,-59,-50,3,-5,3,98913,2371,7383,483,0xf,False,0x0
1784016323.132,217,217,44730,3,1,19676,-53,39,-41,-2,-3,-1,98923,2372,7383,513,0xf,False,0x0
1784016323.332,218,218,44931,3,1,19602,40,36,-131,1,0,-2,98931,2372,7383,514,0xf,False,0x0
1784016323.533,219,219,45132,3,1,19557,31,60,-48,5,-4,-4,98939,2372,7382,516,0xf,False,0x0
1784016323.734,220,220,45332,3,1,19503,-37,-10,-62,2,-2,-3,98947,2373,7382,520,0xf,False,0x0
1784016323.936,221,221,45535,3,1,19429,24,44,-53,2,0,-5,98955,2373,7382,502,0xf,False,0x0
1784016324.201,222,222,45799,3,1,19340,-42,-16,-64,3,3,-4,98966,2374,7382,502,0xf,False,0x0
1784016324.401,223,223,46000,3,1,19283,51,-1,-119,1,0,4,98974,2374,7382,512,0xf,False,0x0
1784016324.604,224,224,46202,3,1,19211,0,-36,-129,1,0,-2,98982,2375,7382,517,0xf,False,0x0
1784016324.804,225,225,46403,3,1,19118,-58,-8,-129,5,5,1,98990,2375,7382,509,0xf,False,0x0
1784016325.004,226,226,46603,3,1,19077,-38,41,-126,0,-4,-1,98998,2376,7382,510,0xf,False,0x0
1784016325.229,227,227,46828,3,1,19010,-25,-41,-72,3,1,-2,99007,2376,7382,504,0xf,False,0x0
1784016325.429,228,228,47028,3,1,18934,-47,53,-57,-4,0,-5,99016,2376,7382,515,0xf,False,0x0
1784016325.634,229,229,47233,3,1,18844,46,-32,-132,5,0,1,99024,2377,7382,518,0xf,False,0x0
1784016325.835,230,230,47434,3,1,18773,-48,35,-115,4,0,-1,99032,2377,7382,503,0xf,False,0x0
1784016326.035,231,231,47634,3,1,18710,-48,50,-54,-3,1,2,99041,2378,7381,520,0xf,False,0x0
1784016326.329,232,232,47928,3,1,18621,-41,-22,-57,4,-4,5,99053,2378,7381,485,0xf,False,0x0
1784016326.534,233,233,48133,3,1,18539,25,-36,-93,4,5,3,99061,2379,7381,487,0xf,False,0x0
1784016326.782,234,234,48380,3,1,18485,-14,40,-115,2,-5,4,99072,2379,7381,512,0xf,False,0x0
1784016326.982,235,235,48581,3,1,18386,-2,31,-120,0,5,1,99080,2380,7381,512,0xf,False,0x0
1784016327.183,236,236,48781,3,1,18310,-35,51,-126,-1,-5,2,99088,2380,7381,488,0xf,False,0x0
1784016327.385,237,237,48984,3,1,18268,35,-31,-113,1,3,0,99097,2381,7381,516,0xf,False,0x0
1784016327.585,238,238,49184,3,1,18188,36,-23,-99,-3,3,1,99105,2381,7381,497,0xf,False,0x0
1784016327.787,239,239,49385,3,1,18113,58,29,-132,5,2,-4,99114,2382,7381,487,0xf,False,0x0
1784016328.048,240,240,49646,3,1,18028,-52,14,-82,0,-1,-3,99125,2382,7381,480,0xf,False,0x0
1784016328.248,241,241,49847,3,1,17976,9,52,-139,-3,-2,-1,99134,2383,7381,480,0xf,False,0x0
1784016328.449,242,242,50047,3,1,17884,29,-25,-121,-1,-5,5,99142,2383,7380,498,0xf,False,0x0
1784016328.649,243,243,50248,3,1,17808,-55,-30,-119,2,-3,0,99151,2384,7380,511,0xf,False,0x0
1784016328.850,244,244,50449,3,1,17750,-11,17,-56,4,-4,2,99159,2384,7380,486,0xf,False,0x0
1784016329.100,245,245,50699,3,1,17653,-54,0,-124,4,5,-1,99170,2385,7380,503,0xf,False,0x0
1784016329.301,246,246,50899,3,1,17593,-13,-27,-103,0,1,3,99179,2385,7380,490,0xf,False,0x0
1784016329.501,247,247,51100,3,1,17525,11,11,-70,3,-5,2,99188,2386,7380,496,0xf,False,0x0
