rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1784019738.745,166,166,33819,3,1,23013,-42,18,-49,-4,4,-1,98517,2350,7387,497,0xf,False,0x0
1784019738.946,167,167,34019,3,1,22970,41,-27,-128,-3,-1,3,98524,2350,7387,494,0xf,False,0x0
1784019739.146,168,168,34220,3,1,22878,47,42,-123,-5,-2,0,98531,2351,7387,485,0xf,False,0x0
1784019739.383,169,169,34457,3,1,22808,19,54,-135,4,3,3,98540,2351,7387,496,0xf,False,0x0
1784019739.583,170,170,34657,3,1,22761,-28,-33,-93,1,-4,1,98547,2352,7387,507,0xf,False,0x0
1784019739.790,171,171,34863,3,1,22699,-48,-10,-58,-5,2,-4,98554,2352,7387,489,0xf,False,0x0
1784019739.990,172,172,35064,3,1,22649,-48,2,-62,-5,-5,4,98561,2352,7386,494,0xf,False,0x0
1784019740.190,173,173,35264,3,1,22581,20,-36,-65,1,3,0,98568,2353,7386,515,0xf,False,0x0
1784019740.403,174,174,35477,3,1,22517,1,9,-63,-2,3,-1,98576,2353,7386,504,0xf,False,0x0
1784019740.805,176,176,35879,3,1,22419,6,-13,-104,-5,-1,-5,98590,2354,7386,500,0xf,False,0x0
1784019741.006,177,177,36080,3,1,22344,-55,-59,-89,-1,2,2,98597,2354,7386,485,0xf,False,0x0
1784019741.206,178,178,36280,3,1,22280,22,-26,-91,5,-5,-3,98604,2355,7386,492,0xf,False,0x0
1784019741.459,179,179,36533,3,1,22233,-58,-31,-122,0,-2,4,98614,2355,7386,507,0xf,False,0x0
1784019741.660,180,180,36734,3,1,22142,32,11,-47,-2,4,5,98621,2355,7386,490,0xf,False,0x0
1784019741.864,181,181,36938,3,1,22102,-51,-5,-94,-4,5,-3,98628,2356,7386,512,0xf,False,0x0
1784019742.064,182,182,37138,3,1,22032,16,30,-123,0,-5,4,98635,2356,7386,481,0xf,False,0x0
1784019742.265,183,183,37339,3,1,21962,-41,0,-87,0,0,-2,98643,2357,7386,495,0xf,False,0x0
1784019742.466,184,184,37539,3,1,21917,15,-18,-49,4,4,0,98650,2357,7385,481,0xf,False,0x0
1784019742.669,185,185,37741,3,1,21846,58,-44,-59,5,1,0,98657,2357,7385,519,0xf,False,0x0
1784019742.890,186,186,37963,3,1,21782,-3,22,-105,2,-3,0,98665,2358,7385,485,0xf,False,0x0
1784019743.294,188,188,38368,3,1,21677,-38,-2,-67,2,-1,-1,98680,2359,7385,500,0xf,False,0x0
1784019743.494,189,189,38568,3,1,21598,35,9,-111,-4,-5,2,98688,2359,7385,491,0xf,False,0x0
1784019743.695,190,190,38769,3,1,21535,-24,-54,-65,-3,-3,0,98695,2359,7385,518,0xf,False,0x0
1784019743.932,191,191,39006,3,1,21470,-47,13,-42,3,0,3,98704,2360,7385,491,0xf,False,0x0
1784019744.132,192,192,39206,3,1,21433,-18,-44,-100,2,-3,2,98711,2360,7385,491,0xf,False,0x0
1784019744.342,193,193,39416,3,1,21344,-7,17,-139,3,-1,-3,98719,2361,7385,509,0xf,False,0x0
1784019744.544,194,194,39617,3,1,21288,21,48,-96,-5,-3,-4,98726,2361,7385,485,0xf,False,0x0
1784019744.744,195,195,39818,3,1,21249,44,-15,-51,1,2,2,98734,2361,7385,486,0xf,False,0x0
1784019744.945,196,196,40019,3,1,21175,25,56,-71,2,-4,5,98741,2362,7384,491,0xf,False,0x0
1784019745.145,197,197,40219,3,1,21097,-34,9,-134,1,-5,0,98749,2362,7384,513,0xf,False,0x0
1784019745.346,198,198,40420,3,1,21033,44,-16,-84,1,-2,-2,98756,2363,7384,512,0xf,False,0x0
1784019745.548,199,199,40622,3,1,20973,-5,-50,-48,4,0,0,98764,2363,7384,508,0xf,False,0x0
1784019745.749,200,200,40823,3,1,20941,45,-54,-112,-5,-3,-5,98772,2363,7384,492,0xf,False,0x0
1784019745.951,201,201,41025,3,1,20881,-4,12,-64,-5,4,0,98779,2364,7384,515,0xf,False,0x0
1784019746.152,202,202,41226,3,1,20793,17,-22,-123,5,3,-5,98787,2364,7384,488,0xf,False,0x0
1784019746.406,203,203,41480,3,1,20724,-14,24,-53,0,-4,3,98797,2365,7384,481,0xf,False,0x0
1784019746.607,204,204,41681,3,1,20665,21,-28,-68,-5,5,3,98804,2365,7384,495,0xf,False,0x0
1784019746.809,205,205,41882,3,1,20606,8,60,-133,1,-4,-1,98812,2366,7384,504,0xf,False,0x0
1784019747.009,206,206,42083,3,1,20513,48,-49,-118,1,2,4,98820,2366,7384,495,0xf,False,0x0
1784019747.210,207,207,42284,3,1,20463,-27,-48,-81,3,-5,-4,98827,2366,7384,501,0xf,False,0x0
1784019747.411,208,208,42484,3,1,20395,31,5,-85,-4,-5,-1,98835,2367,7384,520,0xf,False,0x0
1784019747.611,209,209,42685,3,1,20362,-42,-38,-124,4,2,-2,98843,2367,7383,496,0xf,False,0x0
1784019747.818,210,210,42892,3,1,20278,-33,-29,-64,2,1,0,98851,2368,7383,507,0xf,False,0x0
1784019748.019,211,211,43092,3,1,20222,20,40,-130,-4,3,-1,98859,2368,7383,506,0xf,False,0x0
1784019748.219,212,212,43293,3,1,20165,-19,9,-107,-1,-2,1,98866,2369,7383,485,0xf,False,0x0
1784019748.442,213,213,43515,3,1,20079,-26,-12,-54,-3,0,-3,98875,2369,7383,489,0xf,False,0x0
1784019748.856,215,215,43930,3,1,19929,2,51,-123,-2,2,-4,98891,2370,7383,491,0xf,False,0x0
1784019749.057,216,216,44130,3,1,19891,-33,13,-84,-1,0,5,98899,2370,7383,519,0xf,False,0x0
1784019749.257,217,217,44331,3,1,19822,60,14,-48,0,1,-2,98907,2371,7383,486,0xf,False,0x0
1784019749.458,218,218,44532,3,1,19760,-47,-3,-144,-1,-5,-4,98915,2371,7383,481,0xf,False,0x0
1784019749.658,219,219,44732,3,1,19678,34,1,-99,3,-3,-4,98923,2372,7383,480,0xf,False,0x0
1784019749.869,220,220,44943,3,1,19596,-59,25,-32,1,-4,2,98931,2372,7383,496,0xf,False,0x0
1784019750.070,221,221,45144,3,1,19563,-24,-35,-78,2,-3,1,98939,2372,7382,518,0xf,False,0x0
1784019750.271,222,222,45345,3,1,19466,-23,14,-91,-3,-5,3,98947,2373,7382,490,0xf,False,0x0
1784019750.471,223,223,45545,3,1,19421,55,9,-133,1,-4,2,98955,2373,7382,492,0xf,False,0x0
1784019750.672,224,224,45746,3,1,19371,31,-37,-97,5,-3,-5,98963,2374,7382,489,0xf,False,0x0
1784019750.873,225,225,45947,3,1,19302,56,-26,-99,2,4,-4,98972,2374,7382,494,0xf,False,0x0
1784019751.073,226,226,46147,3,1,19230,3,50,-107,4,1,0,98980,2375,7382,488,0xf,False,0x0
1784019751.273,227,227,46347,3,1,19168,-20,-15,-112,-5,1,4,98988,2375,7382,503,0xf,False,0x0
1784019751.474,228,228,46548,3,1,19076,-60,-10,-61,-3,5,-4,98996,2375,7382,512,0xf,False,0x0
1784019751.674,229,229,46748,3,1,19015,22,23,-63,4,4,-3,99004,2376,7382,483,0xf,False,0x0
1784019751.903,230,230,46977,3,1,18929,36,35,-107,3,4,-1,99013,2376,7382,504,0xf,False,0x0
1784019752.105,231,231,47179,3,1,18880,-23,-46,-127,-4,3,3,99022,2377,7382,508,0xf,False,0x0
1784019752.327,232,232,47401,3,1,18789,32,-10,-120,-1,1,5,99031,2377,7382,515,0xf,False,0x0
1784019752.528,233,233,47601,3,1,18725,-50,60,-69,-5,-4,-3,99039,2378,7381,519,0xf,False,0x0
1784019752.728,234,234,47802,3,1,18664,55,35,-125,-5,-3,3,99047,2378,7381,485,0xf,False,0x0
1784019752.941,235,235,48015,3,1,18589,45,-12,-135,1,-1,0,99056,2379,7381,502,0xf,False,0x0
1784019753.142,236,236,48215,3,1,18503,-28,42,-89,-4,4,-1,99065,2379,7381,496,0xf,False,0x0
1784019753.348,237,237,48422,3,1,18459,53,-55,-118,-1,-5,3,99073,2380,7381,486,0xf,False,0x0
1784019753.549,238,238,48623,3,1,18367,42,-1,-101,4,-5,1,99082,2380,7381,507,0xf,False,0x0
1784019753.749,239,239,48823,3,1,18333,-27,54,-147,0,-1,1,99090,2380,7381,517,0xf,False,0x0
1784019753.950,240,240,49024,3,1,18237,55,51,-107,-4,5,1,99099,2381,7381,489,0xf,False,0x0
1784019754.150,241,241,49224,3,1,18183,17,-29,-91,2,-2,4,99107,2381,7381,489,0xf,False,0x0
1784019754.405,242,242,49478,3,1,18094,45,-37,-59,3,4,-2,99118,2382,7381,493,0xf,False,0x0
1784019754.605,243,243,49679,3,1,18014,-2,-8,-94,-1,3,2,99126,2382,7381,496,0xf,False,0x0
1784019754.816,244,244,49889,3,1,17929,-17,12,-102,3,-5,-2,99135,2383,7381,520,0xf,False,0x0
1784019755.016,245,245,50090,3,1,17890,-2,-53,-132,-5,-1,3,99144,2383,7380,516,0xf,False,0x0
1784019755.216,246,246,50290,3,1,17783,-1,0,-86,-5,3,5,99153,2384,7380,515,0xf,False,0x0
1784019755.437,247,247,50511,3,1,17711,-60,34,-103,2,2,-4,99162,2384,7380,496,0xf,False,0x0
1784019755.637,248,248,50711,3,1,17661,34,-3,-53,3,3,5,99171,2385,7380,504,0xf,False,0x0
1784019755.841,249,249,50915,3,1,17588,-21,21,-99,1,1,-4,99180,2385,7380,491,0xf,False,0x0
1784019756.042,250,250,51115,3,1,17503,7,-44,-93,3,4,5,99188,2386,7380,486,0xf,False,0x0
1784019756.242,251,251,51316,3,1,17435,15,53,-127,5,4,-5,99197,2386,7380,515,0xf,False,0x0
1784019756.443,252,252,51517,3,1,17365,24,18,-142,-1,3,5,99206,2387,7380,486,0xf,False,0x0
