rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1783146709.305,98,98,20097,3,1,26703,-45,7,-113,-3,3,-2,98067,2326,7392,498,0xf,False,0x0
1783146709.505,99,99,20297,3,1,26656,34,-52,-56,4,-5,4,98073,2326,7392,488,0xf,False,0x0
1783146709.706,100,100,20498,3,1,26616,-53,-4,-109,-4,2,4,98080,2327,7392,489,0xf,False,0x0
1783146709.907,101,101,20699,3,1,26546,-37,59,-123,-5,0,1,98086,2327,7392,481,0xf,False,0x0
1783146710.109,102,102,20901,3,1,26486,-29,-59,-113,5,1,1,98092,2327,7392,487,0xf,False,0x0
1783146710.309,103,103,21101,3,1,26452,8,-3,-102,0,-3,-3,98098,2328,7392,502,0xf,False,0x0
1783146710.513,104,104,21305,3,1,26386,0,4,-119,-1,-3,3,98105,2328,7392,515,0xf,False,0x0
1783146710.714,105,105,21506,3,1,26351,19,-55,-103,-4,2,5,98111,2328,7392,492,0xf,False,0x0
1783146710.943,106,106,21735,3,1,26298,9,35,-80,2,4,3,98118,2329,7392,507,0xf,False,0x0
1783146711.143,107,107,21935,3,1,26226,-28,25,-81,1,-3,1,98124,2329,7392,496,0xf,False,0x0
1783146711.347,108,108,22139,3,1,26182,-39,-28,-46,-5,3,1,98131,2329,7392,510,0xf,False,0x0
1783146711.548,109,109,22340,3,1,26141,-49,-31,-76,1,3,3,98137,2330,7392,501,0xf,False,0x0
1783146711.748,110,110,22540,3,1,26071,-41,-53,-85,0,2,0,98143,2330,7391,506,0xf,False,0x0
1783146711.949,111,111,22741,3,1,26005,5,14,-111,2,3,-5,98150,2330,7391,516,0xf,False,0x0
1783146712.162,112,112,22954,3,1,25950,58,17,-40,-3,-3,-1,98157,2331,7391,498,0xf,False,0x0
1783146712.363,113,113,23155,3,1,25901,-31,-43,-55,-1,-2,-2,98163,2331,7391,488,0xf,False,0x0
1783146712.631,114,114,23423,3,1,25865,-35,43,-101,-1,5,0,98171,2332,7391,506,0xf,False,0x0
1783146712.832,115,115,23624,3,1,25788,-49,52,-93,2,5,-5,98178,2332,7391,519,0xf,False,0x0
1783146713.090,116,116,23882,3,1,25714,-54,-55,-134,5,-4,4,98186,2332,7391,493,0xf,False,0x0
1783146713.291,117,117,24083,3,1,25679,4,-43,-137,-5,5,2,98192,2333,7391,508,0xf,False,0x0
1783146713.519,118,118,24311,3,1,25623,-7,29,-128,-1,3,-4,98200,2333,7391,490,0xf,False,0x0
1783146713.720,119,119,24512,3,1,25573,-3,-18,-147,1,-5,3,98206,2333,7391,488,0xf,False,0x0
1783146714.007,120,120,24799,3,1,25501,-49,-43,-108,1,3,-1,98215,2334,7391,518,0xf,False,0x0
1783146714.208,121,121,25000,3,1,25449,-7,-37,-105,4,-2,-5,98222,2334,7390,503,0xf,False,0x0
1783146714.440,122,122,25232,3,1,25355,-43,35,-98,-4,4,3,98229,2335,7390,504,0xf,False,0x0
1783146714.640,123,123,25432,3,1,25317,-25,21,-72,-2,2,-4,98236,2335,7390,494,0xf,False,0x0
1783146714.909,124,124,25701,3,1,25248,-19,6,-86,-1,3,5,98244,2335,7390,502,0xf,False,0x0
1783146715.109,125,125,25901,3,1,25207,24,-11,-98,4,3,-4,98251,2336,7390,505,0xf,False,0x0
1783146715.352,126,126,26144,3,1,25120,1,6,-145,-3,5,5,98259,2336,7390,511,0xf,False,0x0
1783146715.552,127,127,26344,3,1,25093,-24,47,-56,4,-5,1,98265,2337,7390,494,0xf,False,0x0
1783146715.803,128,128,26595,3,1,25004,12,19,-115,0,0,3,98274,2337,7390,515,0xf,False,0x0
1783146716.003,129,129,26795,3,1,24974,6,27,-62,2,-2,-3,98280,2337,7390,484,0xf,False,0x0
1783146716.244,130,130,27036,3,1,24882,-54,14,-34,2,-5,-4,98288,2338,7390,508,0xf,False,0x0
1783146716.445,131,131,27237,3,1,24829,-7,-35,-133,5,-2,0,98295,2338,7390,508,0xf,False,0x0
1783146716.700,132,132,27492,3,1,24759,17,22,-153,4,1,0,98303,2339,7390,508,0xf,False,0x0
1783146716.901,133,133,27693,3,1,24697,43,-35,-103,4,5,1,98310,2339,7389,504,0xf,False,0x0
1783146717.143,134,134,27935,3,1,24653,17,23,-109,2,3,-4,98318,2339,7389,504,0xf,False,0x0
