rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1783146499.062,19,19,3624,0,0,8,-59,3,977,5,1,3,101325,2500,7399,500,0xf,False,0x0
1783146499.263,20,20,3824,0,0,-6,-57,-49,1038,-5,-4,-4,101325,2500,7399,500,0xf,False,0x0
1783146499.463,21,21,4025,0,0,3,45,8,960,5,5,-2,101325,2500,7399,515,0xf,False,0x0
1783146499.664,22,22,4225,0,0,4,27,-13,1038,0,0,2,101325,2500,7399,485,0xf,False,0x0
1783146499.864,23,23,4426,0,0,10,-34,-14,962,1,-2,2,101325,2500,7399,480,0xf,False,0x0
1783146500.065,24,24,4626,0,0,20,-23,59,966,1,0,4,101325,2500,7399,504,0xf,False,0x0
1783146500.265,25,25,4827,0,0,11,-52,-42,1006,-3,0,4,101325,2500,7399,499,0xf,False,0x0
1783146500.465,26,26,5027,1,0,-9,-37,-23,1047,1,5,-3,101325,2500,7398,497,0xf,False,0x0
1783146500.872,28,28,5434,1,0,-7,57,13,1000,1,3,4,101325,2500,7398,515,0xf,False,0x0
1783146501.084,29,29,5646,1,0,0,-17,51,964,-4,-1,-2,101325,2500,7398,485,0xf,False,0x0
1783146501.285,30,30,5847,1,0,-14,9,-33,988,1,4,2,101325,2500,7398,486,0xf,False,0x0
1783146501.514,31,31,6076,1,0,-5,-44,-9,1048,0,-3,0,101325,2500,7398,517,0xf,False,0x0
1783146501.714,32,32,6276,1,0,-4,57,24,965,3,-5,4,101325,2500,7398,495,0xf,False,0x0
1783146501.940,33,33,6502,1,0,1,33,51,1029,1,4,3,101325,2500,7398,482,0xf,False,0x0
1783146502.345,35,35,6906,1,0,-18,4,-52,1029,5,0,0,101325,2500,7398,516,0xf,False,0x0
1783146502.545,36,36,7107,1,0,4,16,38,1035,-5,1,3,101325,2500,7398,503,0xf,False,0x0
1783146502.746,37,37,7307,1,0,2,-43,-51,950,-3,5,3,101325,2500,7398,519,0xf,False,0x0
1783146502.946,38,38,7508,1,0,2,31,-57,982,-4,4,1,101325,2500,7397,493,0xf,False,0x0
1783146503.147,39,39,7709,1,0,8,-10,-60,1009,4,-4,5,101325,2500,7397,515,0xf,False,0x0
1783146503.348,40,40,7910,1,0,4,-47,-39,994,2,4,-5,101325,2500,7397,510,0xf,False,0x0
1783146503.551,41,41,8113,1,0,-13,6,51,1039,-5,0,-3,101325,2500,7397,491,0xf,False,0x0
1783146503.752,42,42,8314,1,0,-9,-21,3,1033,2,-1,-2,101325,2500,7397,492,0xf,False,0x0
1783146503.955,43,43,8516,1,0,-16,-49,52,970,-5,5,-5,101325,2500,7397,487,0xf,False,0x0
1783146504.156,44,44,8718,1,0,2,23,-38,1005,-4,0,-2,101325,2500,7397,484,0xf,False,0x0
1783146504.367,45,45,8929,1,0,-8,-12,16,1018,-5,1,4,101325,2500,7397,517,0xf,False,0x0
1783146504.567,46,46,9129,1,0,15,-16,23,1035,4,-3,-5,101325,2500,7397,485,0xf,False,0x0
1783146504.787,47,47,9349,1,0,20,34,-59,962,3,2,3,101325,2500,7397,491,0xf,False,0x0
1783146504.988,48,48,9550,1,0,16,-24,-22,963,-3,-2,1,101325,2500,7397,500,0xf,False,0x0
1783146505.214,49,49,9775,1,0,10,12,-20,1048,3,-4,3,101325,2500,7397,499,0xf,False,0x0
1783146505.414,50,50,9976,1,0,10,36,-28,984,5,-4,1,101325,2500,7397,496,0xf,False,0x0
1783146505.646,51,51,10207,2,0,1314,-47,-52,1338,2,1,2,101165,2491,7396,520,0xf,False,0x0
1783146505.846,52,52,10408,2,0,2525,18,-58,1675,-2,2,-1,101015,2483,7396,510,0xf,False,0x0
1783146506.048,53,53,10610,2,0,3745,46,-37,1924,5,2,1,100867,2475,7396,490,0xf,False,0x0
1783146506.249,54,54,10811,2,0,4936,42,-23,2211,5,0,2,100724,2468,7396,483,0xf,False,0x0
1783146506.471,55,55,11033,2,0,6186,-46,-18,2512,2,3,-5,100570,2459,7396,499,0xf,False,0x0
1783146506.875,57,57,11437,2,0,8367,14,32,2932,-2,-3,-1,100302,2445,7396,520,0xf,False,0x0
1783146507.076,58,58,11637,2,0,9412,-33,24,3121,0,-5,3,100174,2438,7396,516,0xf,False,0x0
1783146507.278,59,59,11840,2,0,10435,-38,-5,3336,-3,0,0,100049,2432,7396,485,0xf,False,0x0
1783146507.478,60,60,12040,2,0,11426,23,4,3367,-2,-4,-3,99929,2425,7396,496,0xf,False,0x0
1783146507.879,62,62,12441,2,0,13304,7,39,3453,1,4,-5,99700,2413,7396,492,0xf,False,0x0
1783146508.091,63,63,12653,2,0,14284,34,6,3479,-4,-1,-5,99584,2407,7395,497,0xf,False,0x0
1783146508.291,64,64,12853,2,0,15126,8,-36,3453,1,0,-5,99479,2401,7395,493,0xf,False,0x0
1783146508.507,65,65,13069,2,0,16026,18,16,3315,1,-3,-4,99369,2395,7395,517,0xf,False,0x0
1783146508.708,66,66,13270,2,0,16818,49,-41,3261,5,2,-1,99272,2390,7395,498,0xf,False,0x0
1783146508.913,67,67,13474,2,0,17625,-23,0,3092,4,4,-1,99176,2385,7395,516,0xf,False,0x0
1783146509.113,68,68,13675,2,0,18342,-43,-23,2828,-4,1,5,99085,2380,7395,495,0xf,False,0x0
1783146509.318,69,69,13880,2,0,19090,-10,47,2632,-4,-2,3,98997,2375,7395,486,0xf,False,0x0
1783146509.519,70,70,14080,2,0,19744,32,-48,2394,2,-5,1,98914,2371,7395,505,0xf,False,0x0
1783146509.719,71,71,14281,2,0,20426,45,-2,2116,0,1,2,98834,2367,7395,483,0xf,False,0x0
1783146509.920,72,72,14482,2,0,21039,-41,-18,1829,4,3,4,98759,2363,7395,503,0xf,False,0x0
1783146510.123,73,73,14685,2,0,21627,58,-43,1522,-2,4,-3,98686,2359,7395,511,0xf,False,0x0
1783146510.323,74,74,14885,2,0,22173,6,16,1218,-1,3,-5,98618,2355,7395,486,0xf,False,0x0
1783146510.572,75,75,15134,2,0,22819,-57,8,-203,2,-1,5,98538,2351,7394,504,0xf,False,0x0
1783146510.773,76,76,15335,2,0,23315,-56,31,-224,-1,-4,1,98478,2348,7394,498,0xf,False,0x0
1783146510.974,77,77,15535,2,0,23790,56,24,-286,4,5,-1,98422,2345,7394,518,0xf,False,0x0
1783146511.174,78,78,15736,2,0,24215,30,4,-252,2,-2,2,98369,2342,7394,498,0xf,False,0x0
1783146511.375,79,79,15937,2,0,24625,-37,-35,-253,3,-4,0,98320,2339,7394,509,0xf,False,0x0
1783146511.576,80,80,16138,2,0,24975,-33,-25,-250,-4,0,-4,98275,2337,7394,488,0xf,False,0x0
1783146511.777,81,81,16338,2,0,25320,-24,60,-338,5,2,2,98233,2335,7394,510,0xf,False,0x0
1783146511.977,82,82,16539,2,0,25628,-38,46,-356,2,5,-1,98196,2333,7394,504,0xf,False,0x0
1783146512.188,83,83,16750,2,0,25939,19,16,-348,4,2,2,98160,2331,7394,483,0xf,False,0x0
1783146512.389,84,84,16951,2,0,26204,-13,-31,-319,1,-4,1,98129,2329,7394,508,0xf,False,0x0
1783146512.601,85,85,17163,2,0,26406,-37,53,-357,-3,2,0,98101,2328,7394,497,0xf,False,0x0
1783146512.802,86,86,17364,2,0,26600,34,-31,-390,-5,-5,2,98078,2327,7394,497,0xf,False,0x0
1783146513.005,87,87,17567,2,0,26753,10,4,-363,-2,-1,5,98059,2326,7393,517,0xf,False,0x0
1783146513.206,88,88,17768,2,0,26909,-48,60,-449,0,-2,2,98043,2325,7393,515,0xf,False,0x0
1783146513.409,89,89,17971,2,0,26980,-4,-57,-390,0,5,2,98032,2324,7393,491,0xf,False,0x0
1783146513.610,90,90,18172,2,0,27065,4,36,-408,4,4,-5,98024,2324,7393,501,0xf,False,0x0
1783146513.813,91,91,18375,2,0,27095,-36,-42,-450,-1,1,-3,98019,2323,7393,517,0xf,False,0x0
1783146514.013,92,92,18575,3,1,27083,-12,22,-87,0,5,4,98020,2323,7393,505,0xf,False,0x0
1783146514.245,93,93,18807,3,1,27026,-20,-40,-121,1,-3,3,98027,2324,7393,511,0xf,False,0x0
1783146514.445,94,94,19007,3,1,26957,-28,30,-96,5,5,-1,98034,2324,7393,496,0xf,False,0x0
1783146514.646,95,95,19208,3,1,26936,44,57,-95,2,1,-5,98040,2324,7393,489,0xf,False,0x0
1783146514.847,96,96,19408,3,1,26866,51,53,-110,4,-4,1,98046,2325,7393,499,0xf,False,0x0
1783146515.047,97,97,19609,3,1,26827,48,37,-47,-1,4,2,98052,2325,7393,480,0xf,False,0x0
1783146515.459,99,99,20021,3,1,26736,-56,-58,-122,3,1,-5,98065,2326,7392,483,0xf,False,0x0
1783146515.660,100,100,20222,3,1,26660,-15,-5,-77,-2,-2,2,98071,2326,7392,497,0xf,False,0x0
1783146515.865,101,101,20426,3,1,26634,-50,38,-113,2,0,-3,98077,2326,7392,504,0xf,False,0x0
1783146516.065,102,102,20627,3,1,26579,-9,45,-99,-1,5,-4,98084,2327,7392,481,0xf,False,0x0
1783146516.300,103,103,20862,3,1,26503,37,-13,-92,2,4,0,98091,2327,7392,515,0xf,False,0x0
1783146516.501,104,104,21063,3,1,26439,-56,10,-54,-1,-3,3,98097,2328,7392,519,0xf,False,0x0
1783146516.714,105,105,21276,3,1,26382,-26,-22,-50,-4,0,-2,98104,2328,7392,482,0xf,False,0x0
1783146516.914,106,106,21476,3,1,26336,-19,-11,-61,0,4,-3,98110,2328,7392,491,0xf,False,0x0
1783146517.134,107,107,21696,3,1,26277,-15,54,-90,-3,-5,-4,98117,2329,7392,509,0xf,False,0x0
1783146517.334,108,108,21896,3,1,26257,29,34,-77,2,-2,4,98123,2329,7392,500,0xf,False,0x0
1783146517.551,109,109,22113,3,1,26182,-12,26,-134,4,0,-4,98130,2329,7392,497,0xf,False,0x0
1783146517.751,110,110,22313,3,1,26123,1,-32,-155,-3,1,-5,98136,2330,7392,489,0xf,False,0x0
1783146517.957,111,111,22519,3,1,26085,-35,18,-112,1,-5,-3,98143,2330,7391,496,0xf,False,0x0
1783146518.157,112,112,22719,3,1,26007,37,-25,-121,-4,-4,3,98149,2330,7391,493,0xf,False,0x0
1783146518.358,113,113,22920,3,1,25970,-51,-32,-91,0,-5,-4,98155,2331,7391,516,0xf,False,0x0
1783146518.768,115,115,23330,3,1,25883,-38,-42,-144,5,-5,-5,98168,2331,7391,497,0xf,False,0x0
1783146518.969,116,116,23530,3,1,25818,18,-37,-86,3,0,5,98175,2332,7391,494,0xf,False,0x0
1783146519.393,118,118,23955,3,1,25712,-1,-22,-101,-4,0,-5,98188,2332,7391,512,0xf,False,0x0
1783146519.613,119,119,24174,3,1,25663,-51,3,-38,-1,-3,3,98195,2333,7391,517,0xf,False,0x0
1783146519.814,120,120,24376,3,1,25611,-29,-41,-70,-4,2,-3,98202,2333,7391,516,0xf,False,0x0
1783146520.024,121,121,24586,3,1,25527,-5,-10,-118,5,-5,-5,98209,2333,7391,490,0xf,False,0x0
1783146520.258,122,122,24820,3,1,25492,-57,43,-127,-4,-2,0,98216,2334,7391,483,0xf,False,0x0
1783146520.459,123,123,25021,3,1,25444,-34,-47,-93,1,3,-3,98222,2334,7390,491,0xf,False,0x0
1783146520.683,124,124,25245,3,1,25346,51,-25,-53,-5,4,0,98230,2335,7390,508,0xf,False,0x0
1783146520.884,125,125,25446,3,1,25323,-8,47,-93,4,0,3,98236,2335,7390,503,0xf,False,0x0
1783146521.086,126,126,25648,3,1,25246,29,36,-74,1,-5,-4,98243,2335,7390,511,0xf,False,0x0
1783146521.286,127,127,25848,3,1,25187,5,53,-102,1,5,2,98249,2336,7390,516,0xf,False,0x0
1783146521.488,128,128,26050,3,1,25154,-51,26,-86,4,-2,1,98256,2336,7390,503,0xf,False,0x0
1783146521.688,129,129,26250,3,1,25110,37,-52,-102,5,1,0,98262,2336,7390,504,0xf,False,0x0
1783146521.889,130,130,26451,3,1,25057,38,-2,-55,-3,4,2,98269,2337,7390,486,0xf,False,0x0
1783146522.089,131,131,26651,3,1,24985,-33,8,-135,-2,-2,-3,98275,2337,7390,520,0xf,False,0x0
1783146522.299,132,132,26861,3,1,24943,-31,-22,-105,1,1,-1,98282,2337,7390,480,0xf,False,0x0
1783146522.500,133,133,27062,3,1,24881,-31,-13,-120,3,4,3,98289,2338,7390,508,0xf,False,0x0
1783146522.744,134,134,27306,3,1,24798,-18,-8,-32,3,-5,-2,98297,2338,7390,495,0xf,False,0x0
1783146522.944,135,135,27506,3,1,24774,26,-52,-96,0,4,-5,98303,2339,7389,505,0xf,False,0x0
1783146523.197,136,136,27759,3,1,24684,53,-37,-136,-3,4,-2,98312,2339,7389,496,0xf,False,0x0
1783146523.397,137,137,27959,3,1,24643,-3,-55,-102,-1,2,3,98318,2339,7389,511,0xf,False,0x0
1783146523.638,138,138,28200,3,1,24593,48,24,-64,2,3,-5,98326,2340,7389,497,0xf,False,0x0
1783146523.838,139,139,28400,3,1,24523,-38,48,-93,-3,-2,-5,98333,2340,7389,512,0xf,False,0x0
1783146524.061,140,140,28623,3,1,24451,-11,-29,-67,-3,-4,5,98340,2341,7389,489,0xf,False,0x0
1783146524.261,141,141,28823,3,1,24413,47,-30,-104,1,-2,-3,98347,2341,7389,486,0xf,False,0x0
1783146524.501,142,142,29063,3,1,24329,59,-48,-107,0,0,4,98355,2341,7389,486,0xf,False,0x0
1783146524.701,143,143,29263,3,1,24300,24,-56,-84,-3,-3,3,98362,2342,7389,486,0xf,False,0x0
1783146524.921,144,144,29482,3,1,24244,-46,53,-155,-4,-2,0,98369,2342,7389,492,0xf,False,0x0
1783146525.121,145,145,29683,3,1,24181,-60,55,-132,-2,4,-3,98376,2342,7389,488,0xf,False,0x0
1783146525.342,146,146,29904,3,1,24098,-17,-19,-98,-1,4,5,98383,2343,7389,511,0xf,False,0x0
1783146525.542,147,147,30104,3,1,24053,49,3,-75,-4,-1,-5,98390,2343,7388,488,0xf,False,0x0
1783146525.784,148,148,30346,3,1,23984,11,-34,-57,4,0,-3,98398,2344,7388,483,0xf,False,0x0
1783146525.985,149,149,30547,3,1,23949,-43,51,-57,-3,2,-1,98405,2344,7388,483,0xf,False,0x0
1783146526.236,150,150,30798,3,1,23859,49,-1,-64,5,5,3,98413,2344,7388,488,0xf,False,0x0
1783146526.437,151,151,30999,3,1,23795,34,48,-94,2,1,0,98420,2345,7388,483,0xf,False,0x0
1783146526.679,152,152,31241,3,1,23737,-3,14,-43,1,4,1,98428,2345,7388,492,0xf,False,0x0
1783146526.879,153,153,31441,3,1,23700,-30,-31,-139,-1,-5,4,98435,2346,7388,516,0xf,False,0x0
1783146527.115,154,154,31677,3,1,23614,15,-19,-128,1,-3,-1,98443,2346,7388,489,0xf,False,0x0
1783146527.316,155,155,31877,3,1,23540,-48,59,-140,-5,2,0,98450,2346,7388,480,0xf,False,0x0
1783146527.538,156,156,32100,3,1,23505,44,17,-55,3,-3,-1,98458,2347,7388,511,0xf,False,0x0
1783146527.738,157,157,32300,3,1,23449,22,-15,-41,0,-3,2,98465,2347,7388,499,0xf,False,0x0
1783146527.986,158,158,32548,3,1,23368,45,-48,-115,3,4,5,98473,2348,7387,510,0xf,False,0x0
1783146528.187,159,159,32749,3,1,23324,-48,-29,-133,-1,2,-3,98480,2348,7387,484,0xf,False,0x0
1783146528.387,160,160,32949,3,1,23243,9,-17,-80,0,4,3,98487,2348,7387,490,0xf,False,0x0
1783146528.588,161,161,33149,3,1,23217,41,29,-82,1,4,2,98494,2349,7387,510,0xf,False,0x0
1783146528.801,162,162,33363,3,1,23157,15,38,-86,-3,4,1,98501,2349,7387,514,0xf,False,0x0
1783146529.002,163,163,33564,3,1,23101,-11,41,-80,-2,-1,2,98508,2349,7387,501,0xf,False,0x0
1783146529.202,164,164,33764,3,1,23033,56,1,-51,5,-4,-3,98515,2350,7387,489,0xf,False,0x0
1783146529.403,165,165,33965,3,1,22976,-34,18,-100,2,3,1,98522,2350,7387,502,0xf,False,0x0
1783146529.615,166,166,34177,3,1,22922,9,-56,-101,-4,5,4,98530,2351,7387,520,0xf,False,0x0
1783146529.816,167,167,34378,3,1,22863,-14,50,-44,-2,0,-1,98537,2351,7387,515,0xf,False,0x0
1783146530.030,168,168,34592,3,1,22801,15,-32,-88,4,-2,-2,98544,2351,7387,482,0xf,False,0x0
1783146530.230,169,169,34792,3,1,22712,54,-50,-73,0,0,-4,98552,2352,7387,488,0xf,False,0x0
1783146530.452,170,170,35014,3,1,22657,-12,31,-100,-2,-1,0,98559,2352,7386,487,0xf,False,0x0
1783146530.653,171,171,35215,3,1,22590,50,-25,-128,5,2,-5,98566,2353,7386,487,0xf,False,0x0
1783146530.898,172,172,35460,3,1,22536,-45,-59,-114,2,-5,1,98575,2353,7386,520,0xf,False,0x0
1783146531.098,173,173,35660,3,1,22457,52,-48,-46,1,5,-1,98582,2353,7386,503,0xf,False,0x0
1783146531.323,174,174,35885,3,1,22400,54,1,-60,4,-2,0,98590,2354,7386,503,0xf,False,0x0
1783146531.523,175,175,36085,3,1,22335,-34,56,-80,5,-4,5,98598,2354,7386,501,0xf,False,0x0
1783146531.749,176,176,36311,3,1,22272,18,37,-98,-2,1,3,98606,2355,7386,488,0xf,False,0x0
1783146531.950,177,177,36512,3,1,22216,28,48,-78,-1,3,-5,98613,2355,7386,511,0xf,False,0x0
1783146532.184,178,178,36746,3,1,22176,30,33,-73,-5,-4,-5,98621,2355,7386,490,0xf,False,0x0
1783146532.385,179,179,36946,3,1,22079,9,7,-95,-1,-2,3,98628,2356,7386,510,0xf,False,0x0
1783146532.614,180,180,37175,3,1,22030,57,45,-136,4,2,3,98637,2356,7386,511,0xf,False,0x0
1783146532.816,181,181,37377,3,1,21960,5,10,-82,4,1,4,98644,2357,7386,501,0xf,False,0x0
1783146533.016,182,182,37578,3,1,21906,-47,-24,-99,4,1,4,98651,2357,7385,504,0xf,False,0x0
1783146533.231,183,183,37793,3,1,21860,5,19,-88,-2,4,0,98659,2357,7385,488,0xf,False,0x0
1783146533.636,185,185,38197,3,1,21728,-60,20,-134,-4,2,-3,98674,2358,7385,517,0xf,False,0x0
1783146533.836,186,186,38398,3,1,21664,-30,18,-85,-3,4,-3,98681,2359,7385,504,0xf,False,0x0
1783146534.041,187,187,38603,3,1,21591,4,18,-149,-3,-5,-2,98689,2359,7385,495,0xf,False,0x0
1783146534.242,188,188,38803,3,1,21529,5,-11,-129,-3,5,3,98696,2359,7385,494,0xf,False,0x0
1783146534.445,189,189,39007,3,1,21482,-26,-57,-86,3,5,0,98704,2360,7385,500,0xf,False,0x0
1783146534.645,190,190,39207,3,1,21435,-44,11,-127,1,-5,1,98711,2360,7385,499,0xf,False,0x0
1783146534.847,191,191,39408,3,1,21369,17,27,-63,0,-5,-1,98719,2361,7385,505,0xf,False,0x0
1783146535.047,192,192,39609,3,1,21281,-41,-10,-112,1,1,2,98726,2361,7385,505,0xf,False,0x0
1783146535.248,193,193,39809,3,1,21219,28,3,-131,4,5,-4,98734,2361,7385,498,0xf,False,0x0
1783146535.448,194,194,40010,3,1,21180,12,52,-108,3,5,-2,98741,2362,7384,509,0xf,False,0x0
1783146535.676,195,195,40238,3,1,21111,-25,-1,-87,2,-3,-3,98750,2362,7384,507,0xf,False,0x0
1783146535.876,196,196,40438,3,1,21039,-9,-30,-129,-5,2,4,98757,2363,7384,499,0xf,False,0x0
1783146536.096,197,197,40657,3,1,20995,8,51,-129,2,0,-2,98765,2363,7384,516,0xf,False,0x0
1783146536.296,198,198,40858,3,1,20896,-56,12,-76,0,3,2,98773,2364,7384,499,0xf,False,0x0
1783146536.554,199,199,41116,3,1,20819,41,45,-76,5,-3,-5,98783,2364,7384,483,0xf,False,0x0
1783146536.755,200,200,41317,3,1,20774,9,-29,-58,3,3,1,98790,2364,7384,507,0xf,False,0x0
1783146536.971,201,201,41533,3,1,20710,-54,34,-91,-2,-2,-5,98799,2365,7384,506,0xf,False,0x0
1783146537.172,202,202,41734,3,1,20645,-18,-25,-112,0,5,2,98806,2365,7384,497,0xf,False,0x0
1783146537.380,203,203,41942,3,1,20557,-20,18,-60,4,5,0,98814,2366,7384,482,0xf,False,0x0
1783146537.580,204,204,42142,3,1,20493,13,-4,-88,-4,1,0,98822,2366,7384,495,0xf,False,0x0
1783146537.807,205,205,42369,3,1,20442,-1,2,-98,1,5,-1,98831,2367,7384,480,0xf,False,0x0
1783146538.008,206,206,42569,3,1,20359,-36,26,-149,2,4,0,98838,2367,7383,486,0xf,False,0x0
1783146538.244,207,207,42806,3,1,20302,-54,-25,-52,-2,-5,3,98847,2368,7383,503,0xf,False,0x0
1783146538.444,208,208,43006,3,1,20224,-16,50,-61,2,-1,-4,98855,2368,7383,520,0xf,False,0x0
1783146538.664,209,209,43226,3,1,20179,50,52,-67,-5,0,0,98864,2368,7383,495,0xf,False,0x0
1783146538.865,210,210,43426,3,1,20088,8,35,-68,1,1,-4,98872,2369,7383,518,0xf,False,0x0
1783146539.105,211,211,43666,3,1,20010,46,-49,-136,-3,0,4,98881,2369,7383,514,0xf,False,0x0
1783146539.305,212,212,43867,3,1,19978,-48,-6,-75,2,4,2,98889,2370,7383,515,0xf,False,0x0
1783146539.553,213,213,44115,3,1,19883,28,19,-62,4,2,4,98899,2370,7383,498,0xf,False,0x0
1783146539.754,214,214,44316,3,1,19825,22,-28,-115,3,4,5,98906,2371,7383,518,0xf,False,0x0
1783146540.204,216,216,44766,3,1,19665,14,-11,-88,-3,1,-2,98924,2372,7383,507,0xf,False,0x0
1783146540.439,217,217,45000,3,1,19589,-43,59,-85,2,2,-2,98934,2372,7382,481,0xf,False,0x0
1783146540.640,218,218,45202,3,1,19532,55,-42,-91,0,-2,5,98942,2373,7382,480,0xf,False,0x0
1783146540.841,219,219,45403,3,1,19446,43,48,-85,2,3,3,98950,2373,7382,482,0xf,False,0x0
1783146541.045,220,220,45607,3,1,19410,59,-40,-106,-5,-2,5,98958,2373,7382,518,0xf,False,0x0
1783146541.246,221,221,45808,3,1,19352,-7,49,-145,5,5,-5,98966,2374,7382,495,0xf,False,0x0
1783146541.448,222,222,46009,3,1,19284,16,-36,-75,4,0,0,98974,2374,7382,509,0xf,False,0x0
1783146541.648,223,223,46210,3,1,19209,-19,20,-139,4,1,5,98982,2375,7382,509,0xf,False,0x0
1783146541.849,224,224,46411,3,1,19145,-22,-26,-145,-3,-2,2,98990,2375,7382,515,0xf,False,0x0
1783146542.050,225,225,46611,3,1,19074,-44,-27,-114,-3,2,0,98999,2376,7382,482,0xf,False,0x0
1783146542.314,226,226,46876,3,1,18984,30,-28,-107,5,1,-4,99009,2376,7382,504,0xf,False,0x0
1783146542.515,227,227,47077,3,1,18907,1,38,-99,-1,4,-1,99018,2377,7382,520,0xf,False,0x0
1783146542.948,229,229,47510,3,1,18753,55,-33,-70,-2,4,3,99035,2378,7381,481,0xf,False,0x0
1783146543.204,230,230,47766,3,1,18672,54,-24,-98,1,4,-3,99046,2378,7381,508,0xf,False,0x0
1783146543.404,231,231,47966,3,1,18621,53,-47,-61,1,-1,4,99054,2379,7381,508,0xf,False,0x0
1783146543.630,232,232,48192,3,1,18516,22,9,-72,3,-5,-2,99064,2379,7381,500,0xf,False,0x0
1783146543.831,233,233,48392,3,1,18480,42,-19,-145,5,-4,3,99072,2379,7381,509,0xf,False,0x0
1783146544.071,234,234,48633,3,1,18376,13,20,-68,4,4,-1,99082,2380,7381,516,0xf,False,0x0
1783146544.272,235,235,48834,3,1,18296,60,31,-72,-4,-1,-2,99091,2380,7381,502,0xf,False,0x0
1783146544.504,236,236,49066,3,1,18232,-12,-8,-136,4,-3,5,99100,2381,7381,500,0xf,False,0x0
1783146544.704,237,237,49266,3,1,18151,-46,-32,-100,4,-2,-1,99109,2381,7381,513,0xf,False,0x0
1783146545.374,240,240,49936,3,1,17931,2,-39,-80,5,0,0,99137,2383,7381,498,0xf,False,0x0
1783146545.574,241,241,50136,3,1,17865,-28,55,-67,4,-4,2,99146,2383,7380,491,0xf,False,0x0
1783146545.813,242,242,50375,3,1,17758,15,-35,-58,-3,-5,-2,99156,2384,7380,480,0xf,False,0x0
1783146546.013,243,243,50575,3,1,17717,-14,46,-112,0,-4,5,99165,2384,7380,506,0xf,False,0x0
1783146546.246,244,244,50808,3,1,17638,-53,32,-151,4,2,4,99175,2385,7380,490,0xf,False,0x0
1783146546.447,245,245,51009,3,1,17546,12,48,-64,3,0,1,99184,2385,7380,491,0xf,False,0x0
1783146546.681,246,246,51243,3,1,17478,49,-31,-107,4,-1,4,99194,2386,7380,512,0xf,False,0x0
1783146546.882,247,247,51444,3,1,17405,34,8,-126,-3,-3,-5,99203,2386,7380,511,0xf,False,0x0
1783146547.101,248,248,51663,3,1,17306,47,35,-67,5,2,2,99212,2387,7380,520,0xf,False,0x0
1783146547.301,249,249,51863,3,1,17258,55,4,-70,4,5,-1,99221,2387,7380,506,0xf,False,0x0
1783146547.548,250,250,52110,3,1,17151,3,41,-68,-5,-5,2,99232,2388,7380,514,0xf,False,0x0
1783146547.749,251,251,52311,3,1,17095,50,22,-126,4,0,5,99241,2389,7380,493,0xf,False,0x0
1783146548.010,252,252,52572,3,1,16979,8,42,-122,0,-5,-1,99253,2389,7379,499,0xf,False,0x0
1783146548.211,253,253,52773,3,1,16894,-4,-3,-119,-4,-1,-3,99262,2390,7379,505,0xf,False,0x0
1783146548.425,254,254,52987,3,1,16824,36,-45,-59,-4,-3,5,99272,2390,7379,482,0xf,False,0x0
1783146548.869,256,256,53431,3,1,16671,26,-25,-106,-3,-4,5,99292,2391,7379,480,0xf,False,0x0
