rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1783144630.942,129,129,26265,3,1,25086,-53,-20,-113,5,5,1,98263,2336,7390,515,0xf,False,0x0
1783144631.143,130,130,26465,3,1,25044,-9,-18,-100,1,-2,2,98269,2337,7390,484,0xf,False,0x0
1783144631.396,131,131,26718,3,1,24986,-45,-11,-65,-2,-3,4,98278,2337,7390,487,0xf,False,0x0
1783144631.596,132,132,26919,3,1,24934,-28,19,-129,5,-5,-4,98284,2338,7390,491,0xf,False,0x0
1783144631.797,133,133,27119,3,1,24853,-40,52,-122,5,-2,-2,98291,2338,7390,518,0xf,False,0x0
1783144632.009,134,134,27331,3,1,24798,-54,29,-75,4,3,-4,98298,2338,7390,519,0xf,False,0x0
1783144632.210,135,135,27532,3,1,24751,-17,20,-129,-1,2,-1,98304,2339,7389,512,0xf,False,0x0
1783144632.410,136,136,27733,3,1,24705,22,30,-51,2,5,-2,98311,2339,7389,516,0xf,False,0x0
1783144632.650,137,137,27973,3,1,24627,26,-17,-41,4,-3,-1,98319,2339,7389,518,0xf,False,0x0
1783144633.078,139,139,28401,3,1,24535,-52,-4,-50,-1,0,5,98333,2340,7389,496,0xf,False,0x0
1783144633.279,140,140,28601,3,1,24458,-35,-35,-83,-3,1,3,98340,2340,7389,493,0xf,False,0x0
1783144633.480,141,141,28802,3,1,24410,31,57,-112,-5,-1,-5,98346,2341,7389,499,0xf,False,0x0
1783144633.720,142,142,29042,3,1,24340,45,-43,-77,4,5,4,98354,2341,7389,486,0xf,False,0x0
1783144633.920,143,143,29243,3,1,24291,0,-33,-122,4,4,3,98361,2342,7389,497,0xf,False,0x0
1783144634.123,144,144,29446,3,1,24233,49,-19,-136,-4,1,4,98368,2342,7389,509,0xf,False,0x0
1783144634.324,145,145,29646,3,1,24168,23,-22,-74,-2,1,-4,98375,2342,7389,486,0xf,False,0x0
1783144634.528,146,146,29850,3,1,24136,28,-1,-116,-3,2,4,98381,2343,7389,496,0xf,False,0x0
1783144634.728,147,147,30051,3,1,24055,49,40,-130,4,3,4,98388,2343,7388,493,0xf,False,0x0
1783144634.931,148,148,30253,3,1,24023,43,-49,-46,1,4,1,98395,2343,7388,502,0xf,False,0x0
1783144635.131,149,149,30453,3,1,23964,45,-20,-139,-1,4,-1,98402,2344,7388,496,0xf,False,0x0
1783144635.331,150,150,30654,3,1,23920,15,-6,-101,3,-4,3,98408,2344,7388,483,0xf,False,0x0
1783144635.532,151,151,30854,3,1,23847,-36,-34,-91,-2,4,4,98415,2345,7388,480,0xf,False,0x0
1783144635.732,152,152,31055,3,1,23785,31,-12,-82,-5,-2,-5,98422,2345,7388,507,0xf,False,0x0
1783144635.956,153,153,31278,3,1,23732,-60,-1,-99,3,-1,-3,98430,2345,7388,497,0xf,False,0x0
1783144636.156,154,154,31479,3,1,23672,36,-18,-101,-5,0,3,98437,2346,7388,497,0xf,False,0x0
1783144636.371,155,155,31693,3,1,23622,-7,-39,-130,4,1,-5,98444,2346,7388,486,0xf,False,0x0
1783144636.578,156,156,31901,3,1,23565,46,56,-80,-1,-1,-3,98451,2346,7388,516,0xf,False,0x0
1783144636.779,157,157,32102,3,1,23485,45,45,-64,1,3,-4,98458,2347,7388,492,0xf,False,0x0
1783144636.980,158,158,32302,3,1,23455,35,24,-98,2,5,4,98465,2347,7388,519,0xf,False,0x0
1783144637.180,159,159,32503,3,1,23380,-56,-57,-107,5,2,-1,98472,2348,7387,516,0xf,False,0x0
1783144637.603,161,161,32926,3,1,23250,18,-4,-126,4,-1,3,98486,2348,7387,515,0xf,False,0x0
1783144637.804,162,162,33126,3,1,23196,-54,28,-77,1,0,1,98493,2349,7387,518,0xf,False,0x0
1783144638.009,163,163,33332,3,1,23162,-18,6,-63,-3,3,4,98500,2349,7387,487,0xf,False,0x0
1783144638.209,164,164,33532,3,1,23108,16,-2,-66,2,1,-2,98507,2349,7387,495,0xf,False,0x0
1783144638.409,165,165,33732,3,1,23033,4,-7,-52,-1,2,-5,98514,2350,7387,501,0xf,False,0x0
1783144638.610,166,166,33933,3,1,22962,17,10,-81,3,4,5,98521,2350,7387,518,0xf,False,0x0
1783144638.811,167,167,34133,3,1,22903,-45,31,-87,0,0,-2,98528,2351,7387,493,0xf,False,0x0
1783144639.011,168,168,34334,3,1,22878,-51,-38,-101,-2,3,-2,98535,2351,7387,511,0xf,False,0x0
1783144639.214,169,169,34536,3,1,22790,-23,-22,-107,-2,-3,-1,98543,2351,7387,486,0xf,False,0x0
1783144639.414,170,170,34737,3,1,22758,59,-38,-92,5,-5,-3,98550,2352,7387,485,0xf,False,0x0
1783144639.615,171,171,34937,3,1,22706,-47,-25,-103,0,5,-3,98557,2352,7387,509,0xf,False,0x0
1783144639.829,172,172,35152,3,1,22610,-35,-4,-64,-4,5,-5,98564,2352,7386,486,0xf,False,0x0
1783144640.031,173,173,35353,3,1,22546,-10,-1,-88,5,5,4,98571,2353,7386,484,0xf,False,0x0
1783144640.231,174,174,35554,3,1,22505,16,-35,-134,-2,-1,-4,98579,2353,7386,503,0xf,False,0x0
1783144640.438,175,175,35761,3,1,22455,-11,55,-109,3,-4,4,98586,2354,7386,499,0xf,False,0x0
1783144640.639,176,176,35961,3,1,22383,27,-60,-67,-3,-3,-5,98593,2354,7386,493,0xf,False,0x0
1783144640.844,177,177,36166,3,1,22346,-1,-12,-77,2,5,0,98600,2354,7386,492,0xf,False,0x0
1783144641.044,178,178,36366,3,1,22269,10,-22,-106,3,-4,-4,98608,2355,7386,505,0xf,False,0x0
1783144641.250,179,179,36572,3,1,22215,44,24,-115,-2,2,1,98615,2355,7386,501,0xf,False,0x0
1783144641.451,180,180,36774,3,1,22163,52,-51,-59,3,-5,3,98622,2356,7386,517,0xf,False,0x0
1783144641.655,181,181,36978,3,1,22095,13,50,-31,-2,-2,1,98630,2356,7386,505,0xf,False,0x0
1783144641.856,182,182,37178,3,1,22044,54,-5,-129,-1,5,1,98637,2356,7386,490,0xf,False,0x0
1783144642.059,183,183,37382,3,1,21986,-34,33,-149,0,4,0,98644,2357,7386,516,0xf,False,0x0
1783144642.260,184,184,37582,3,1,21925,-53,21,-133,-1,1,5,98652,2357,7385,496,0xf,False,0x0
1783144642.460,185,185,37783,3,1,21833,51,-45,-89,-4,1,-1,98659,2357,7385,492,0xf,False,0x0
1783144642.673,186,186,37996,3,1,21804,-26,15,-68,5,-2,-3,98667,2358,7385,505,0xf,False,0x0
1783144642.874,187,187,38196,3,1,21728,28,-38,-75,4,0,-4,98674,2358,7385,489,0xf,False,0x0
1783144643.077,188,188,38399,3,1,21670,-28,-53,-66,-3,2,1,98681,2359,7385,482,0xf,False,0x0
1783144643.278,189,189,38600,3,1,21606,-47,-55,-84,1,-3,-5,98689,2359,7385,512,0xf,False,0x0
1783144643.479,190,190,38801,3,1,21536,40,49,-98,2,-3,-5,98696,2359,7385,500,0xf,False,0x0
1783144643.679,191,191,39002,3,1,21470,-50,14,-124,-5,5,3,98704,2360,7385,516,0xf,False,0x0
1783144643.880,192,192,39203,3,1,21427,39,-1,-89,3,-4,-4,98711,2360,7385,490,0xf,False,0x0
1783144644.287,194,194,39609,3,1,21304,-31,8,-100,4,3,-3,98726,2361,7385,520,0xf,False,0x0
1783144644.489,195,195,39811,3,1,21255,-50,11,-32,0,-5,0,98734,2361,7385,492,0xf,False,0x0
1783144644.695,196,196,40017,3,1,21153,38,-21,-140,-4,5,-4,98741,2362,7384,513,0xf,False,0x0
1783144644.895,197,197,40218,3,1,21127,-32,44,-91,-2,3,-5,98749,2362,7384,512,0xf,False,0x0
1783144645.096,198,198,40418,3,1,21069,9,26,-44,-3,-2,-5,98756,2363,7384,500,0xf,False,0x0
1783144645.320,199,199,40643,3,1,20976,-25,-11,-80,-1,-1,4,98765,2363,7384,498,0xf,False,0x0
1783144645.521,200,200,40843,3,1,20934,51,12,-140,-5,0,-5,98772,2364,7384,504,0xf,False,0x0
1783144645.734,201,201,41057,3,1,20854,7,25,-46,5,-4,3,98780,2364,7384,488,0xf,False,0x0
1783144645.949,202,202,41271,3,1,20801,-41,-4,-105,3,-1,4,98789,2364,7384,502,0xf,False,0x0
1783144646.166,203,203,41489,3,1,20718,-38,51,-126,-1,5,-3,98797,2365,7384,482,0xf,False,0x0
1783144646.367,204,204,41690,3,1,20659,57,60,-104,-3,0,0,98805,2365,7384,507,0xf,False,0x0
1783144646.808,206,206,42131,3,1,20512,-38,24,-71,-4,2,3,98821,2366,7384,520,0xf,False,0x0
1783144647.009,207,207,42331,3,1,20446,-56,41,-126,-4,-5,1,98829,2367,7384,488,0xf,False,0x0
1783144647.210,208,208,42533,3,1,20372,32,-41,-84,3,3,4,98837,2367,7383,491,0xf,False,0x0
1783144647.411,209,209,42734,3,1,20345,-1,31,-74,-2,3,-3,98845,2367,7383,493,0xf,False,0x0
1783144647.691,210,210,43014,3,1,20226,-40,-28,-80,4,2,-1,98855,2368,7383,505,0xf,False,0x0
1783144647.891,211,211,43214,3,1,20163,-20,-1,-109,-3,-5,-4,98863,2368,7383,519,0xf,False,0x0
1783144648.094,212,212,43416,3,1,20121,18,48,-98,0,0,-2,98871,2369,7383,506,0xf,False,0x0
1783144648.508,214,214,43831,3,1,19971,46,27,-124,2,-1,3,98887,2370,7383,515,0xf,False,0x0
1783144648.709,215,215,44031,3,1,19912,-48,-26,-120,-5,3,-5,98895,2370,7383,511,0xf,False,0x0
1783144648.910,216,216,44232,3,1,19863,-44,-10,-103,-1,2,-3,98903,2370,7383,486,0xf,False,0x0
1783144649.154,217,217,44476,3,1,19753,36,21,-147,-5,-3,0,98913,2371,7383,495,0xf,False,0x0
1783144649.355,218,218,44677,3,1,19690,-41,20,-130,5,-1,3,98921,2371,7383,519,0xf,False,0x0
1783144649.559,219,219,44881,3,1,19622,-19,52,-62,5,-2,-2,98929,2372,7383,497,0xf,False,0x0
1783144649.759,220,220,45082,3,1,19572,57,-58,-50,-5,1,3,98937,2372,7382,507,0xf,False,0x0
1783144649.960,221,221,45282,3,1,19515,10,48,-107,3,-2,-2,98945,2373,7382,487,0xf,False,0x0
1783144650.160,222,222,45483,3,1,19457,-31,17,-151,-1,0,2,98953,2373,7382,495,0xf,False,0x0
1783144650.366,223,223,45688,3,1,19363,41,16,-102,-1,1,1,98961,2374,7382,509,0xf,False,0x0
1783144650.566,224,224,45889,3,1,19294,40,33,-95,4,-3,-3,98969,2374,7382,514,0xf,False,0x0
1783144650.770,225,225,46091,3,1,19254,55,-60,-90,-5,5,-4,98977,2374,7382,517,0xf,False,0x0
1783144651.012,226,226,46335,3,1,19168,-24,57,-133,3,-1,2,98987,2375,7382,498,0xf,False,0x0
1783144651.213,227,227,46536,3,1,19071,-30,38,-75,0,5,0,98995,2375,7382,491,0xf,False,0x0
1783144651.432,228,228,46755,3,1,18999,-20,8,-135,5,5,4,99004,2376,7382,487,0xf,False,0x0
1783144651.633,229,229,46956,3,1,18944,-37,-33,-117,1,0,5,99013,2376,7382,518,0xf,False,0x0
1783144651.834,230,230,47156,3,1,18871,56,-56,-64,1,-1,-1,99021,2377,7382,496,0xf,False,0x0
1783144652.083,231,231,47405,3,1,18799,59,-60,-81,-3,-5,4,99031,2377,7382,511,0xf,False,0x0
1783144652.283,232,232,47606,3,1,18726,-54,-38,-54,-1,-4,-2,99039,2378,7381,512,0xf,False,0x0
1783144652.485,233,233,47808,3,1,18663,50,57,-63,-3,-3,0,99048,2378,7381,489,0xf,False,0x0
1783144652.686,234,234,48008,3,1,18595,1,37,-62,-1,5,-1,99056,2379,7381,493,0xf,False,0x0
1783144652.897,235,235,48220,3,1,18535,47,-58,-81,-3,-1,4,99065,2379,7381,489,0xf,False,0x0
1783144653.097,236,236,48420,3,1,18468,-13,26,-100,2,4,3,99073,2380,7381,510,0xf,False,0x0
1783144653.306,237,237,48629,3,1,18384,-12,-58,-73,1,4,5,99082,2380,7381,517,0xf,False,0x0
1783144653.507,238,238,48830,3,1,18323,-19,-27,-71,-2,5,5,99090,2380,7381,499,0xf,False,0x0
1783144653.708,239,239,49031,3,1,18260,-9,22,-131,-5,3,3,99099,2381,7381,487,0xf,False,0x0
1783144653.909,240,240,49231,3,1,18162,4,36,-57,-3,1,5,99107,2381,7381,502,0xf,False,0x0
1783144654.109,241,241,49432,3,1,18084,-59,36,-91,-2,0,4,99116,2382,7381,482,0xf,False,0x0
1783144654.310,242,242,49632,3,1,18029,39,10,-95,-4,-3,-2,99124,2382,7381,514,0xf,False,0x0
1783144654.799,244,244,50121,3,1,17853,-36,-8,-126,-5,3,-4,99145,2383,7380,487,0xf,False,0x0
1783144655.001,245,245,50323,3,1,17775,-18,28,-125,-3,-5,-2,99154,2384,7380,498,0xf,False,0x0
1783144655.201,246,246,50524,3,1,17699,57,12,-75,-2,1,1,99163,2384,7380,482,0xf,False,0x0
1783144655.402,247,247,50724,3,1,17654,-54,-52,-62,-2,-3,3,99171,2385,7380,480,0xf,False,0x0
1783144655.640,248,248,50963,3,1,17570,53,-36,-49,1,3,-4,99182,2385,7380,499,0xf,False,0x0
1783144655.841,249,249,51163,3,1,17483,-33,-53,-110,-2,-1,-1,99191,2386,7380,496,0xf,False,0x0
