rx_time,seq,pkt_no,ms,flight_mode,eject_state,altitude_cm,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pressure,bmp_temp,voltage_mv,current_ma,system_status,ack_received,crc16
1783146806.031,29,29,5878,1,0,3,36,-3,1025,1,3,-4,101325,2500,7398,491,0xf,False,0x0
1783146806.294,30,30,6140,1,0,18,9,59,976,4,4,3,101325,2500,7398,520,0xf,False,0x0
1783146806.495,31,31,6341,1,0,8,29,37,1043,1,2,5,101325,2500,7398,509,0xf,False,0x0
1783146806.714,32,32,6561,1,0,-7,-3,2,1001,0,3,-4,101325,2500,7398,480,0xf,False,0x0
1783146806.915,33,33,6762,1,0,-10,-8,17,994,3,5,-2,101325,2500,7398,520,0xf,False,0x0
1783146807.163,34,34,7009,1,0,2,5,-48,1027,-4,4,-2,101325,2500,7398,513,0xf,False,0x0
1783146807.365,35,35,7211,1,0,-5,49,20,1003,0,-5,0,101325,2500,7398,502,0xf,False,0x0
1783146807.611,36,36,7458,1,0,1,40,-15,1050,4,-2,-4,101325,2500,7398,485,0xf,False,0x0
1783146807.812,37,37,7658,1,0,4,1,-21,1039,-2,0,4,101325,2500,7397,509,0xf,False,0x0
1783146808.074,38,38,7920,1,0,-11,3,-5,957,-4,0,4,101325,2500,7397,501,0xf,False,0x0
1783146808.274,39,39,8121,1,0,7,42,-27,1027,-1,4,-4,101325,2500,7397,517,0xf,False,0x0
1783146808.514,40,40,8360,1,0,-18,22,3,1041,1,2,4,101325,2500,7397,481,0xf,False,0x0
1783146808.716,41,41,8563,1,0,-20,-38,-27,1039,2,-5,2,101325,2500,7397,501,0xf,False,0x0
1783146808.960,42,42,8806,1,0,0,-34,-31,1002,-2,-5,4,101325,2500,7397,481,0xf,False,0x0
1783146809.175,43,43,9021,1,0,7,59,31,1032,0,-5,-5,101325,2500,7397,490,0xf,False,0x0
1783146809.376,44,44,9222,1,0,5,20,27,1038,4,-1,4,101325,2500,7397,483,0xf,False,0x0
1783146809.592,45,45,9439,1,0,9,-1,0,1019,-5,0,-1,101325,2500,7397,482,0xf,False,0x0
1783146809.793,46,46,9639,1,0,1,3,-56,987,-5,5,-4,101325,2500,7397,485,0xf,False,0x0
1783146809.994,47,47,9841,1,0,19,-19,-55,963,0,0,-3,101325,2500,7397,520,0xf,False,0x0
1783146810.196,48,48,10042,2,0,252,-60,-20,1060,1,-2,5,101292,2498,7396,502,0xf,False,0x0
1783146810.396,49,49,10242,2,0,1531,7,53,1356,-5,-3,-4,101138,2490,7396,486,0xf,False,0x0
1783146810.599,50,50,10446,2,0,2780,0,-32,1648,4,0,-2,100987,2482,7396,480,0xf,False,0x0
1783146810.800,51,51,10646,2,0,3949,-43,-46,2028,-5,3,1,100841,2474,7396,483,0xf,False,0x0
1783146811.002,52,52,10847,2,0,5114,16,-16,2305,-4,0,1,100699,2466,7396,498,0xf,False,0x0
1783146811.229,53,53,11075,2,0,6406,42,-21,2559,2,3,-1,100541,2458,7396,485,0xf,False,0x0
1783146811.714,55,55,11561,2,0,9019,38,-49,3095,2,-5,3,100223,2441,7396,515,0xf,False,0x0
1783146811.915,56,56,11761,2,0,10058,16,39,3248,-5,4,0,100097,2434,7396,484,0xf,False,0x0
1783146812.194,57,57,12040,2,0,11456,-19,-24,3411,4,-5,-5,99929,2425,7396,508,0xf,False,0x0
1783146812.398,58,58,12245,2,0,12411,-45,1,3505,5,-3,-3,99810,2419,7396,500,0xf,False,0x0
1783146812.599,59,59,12445,2,0,13319,-8,-43,3498,2,1,-1,99697,2413,7396,495,0xf,False,0x0
1783146812.804,60,60,12651,2,0,14271,-15,-11,3504,0,-2,3,99585,2407,7395,492,0xf,False,0x0
1783146813.005,61,61,12851,2,0,15121,-19,41,3425,-3,0,-4,99480,2401,7395,513,0xf,False,0x0
1783146813.206,62,62,13052,2,0,15974,-1,39,3339,2,-2,-3,99378,2396,7395,483,0xf,False,0x0
1783146813.407,63,63,13253,2,0,16749,51,2,3187,5,-4,5,99280,2391,7395,501,0xf,False,0x0
1783146813.611,64,64,13457,2,0,17530,60,44,3094,-1,-3,4,99184,2385,7395,518,0xf,False,0x0
1783146813.812,65,65,13658,2,0,18309,-24,-5,2852,-3,-5,-5,99093,2381,7395,509,0xf,False,0x0
1783146814.088,66,66,13934,2,0,19283,-40,51,2601,5,3,2,98974,2374,7395,500,0xf,False,0x0
1783146814.288,67,67,14134,2,0,19942,57,14,2286,-5,5,-1,98892,2370,7395,518,0xf,False,0x0
1783146814.536,68,68,14382,2,0,20736,59,39,1974,0,4,5,98796,2365,7395,493,0xf,False,0x0
1783146814.737,69,69,14583,2,0,21313,20,5,1663,-4,-2,3,98722,2361,7395,492,0xf,False,0x0
1783146814.968,70,70,14814,2,0,22004,-1,49,1282,0,5,4,98642,2357,7395,502,0xf,False,0x0
1783146815.169,71,71,15015,2,0,22530,29,-44,-187,-3,3,0,98576,2353,7394,496,0xf,False,0x0
1783146815.395,72,72,15241,2,0,23094,-31,-25,-225,-3,1,5,98506,2349,7394,486,0xf,False,0x0
1783146815.595,73,73,15442,2,0,23577,4,35,-205,-5,-2,-1,98448,2346,7394,485,0xf,False,0x0
1783146815.844,74,74,15690,2,0,24121,27,14,-270,-2,0,-1,98381,2343,7394,492,0xf,False,0x0
1783146816.045,75,75,15891,2,0,24530,-41,13,-303,0,2,-2,98331,2340,7394,496,0xf,False,0x0
1783146816.260,76,76,16106,2,0,24940,40,-39,-264,-4,-3,-2,98282,2337,7394,508,0xf,False,0x0
1783146816.463,77,77,16309,2,0,25287,-41,-56,-265,3,3,0,98239,2335,7394,485,0xf,False,0x0
1783146816.664,78,78,16510,2,0,25611,29,-8,-323,0,-3,2,98201,2333,7394,519,0xf,False,0x0
1783146816.869,79,79,16715,2,0,25903,40,0,-355,2,2,4,98165,2331,7394,483,0xf,False,0x0
1783146817.069,80,80,16915,2,0,26160,-45,3,-328,4,2,-4,98134,2330,7394,491,0xf,False,0x0
1783146817.271,81,81,17117,2,0,26372,19,-9,-368,3,-2,0,98107,2328,7394,497,0xf,False,0x0
1783146817.473,82,82,17319,2,0,26585,39,29,-405,2,0,-4,98083,2327,7394,486,0xf,False,0x0
1783146817.675,83,83,17521,2,0,26746,5,25,-373,-3,4,-3,98063,2326,7393,499,0xf,False,0x0
1783146817.876,84,84,17722,2,0,26856,4,-27,-390,1,1,-1,98047,2325,7393,510,0xf,False,0x0
1783146818.076,85,85,17922,2,0,26957,-48,-45,-452,5,4,5,98034,2324,7393,508,0xf,False,0x0
1783146818.277,86,86,18123,2,0,27033,6,-18,-446,5,-4,-4,98025,2324,7393,513,0xf,False,0x0
1783146818.482,87,87,18328,2,0,27091,4,20,-441,-1,5,-5,98020,2323,7393,489,0xf,False,0x0
1783146818.684,88,88,18530,3,1,27090,28,-46,-88,-5,-5,-1,98019,2323,7393,484,0xf,False,0x0
1783146818.949,89,89,18796,3,1,27039,36,60,-54,3,3,-3,98027,2324,7393,515,0xf,False,0x0
1783146819.150,90,90,18996,3,1,26961,-14,1,-71,4,-2,-4,98033,2324,7393,516,0xf,False,0x0
1783146819.417,91,91,19263,3,1,26911,1,-29,-82,4,5,1,98041,2325,7393,496,0xf,False,0x0
1783146819.619,92,92,19465,3,1,26852,-8,51,-86,-4,-2,-1,98048,2325,7393,498,0xf,False,0x0
1783146819.843,93,93,19689,3,1,26809,-3,23,-115,3,3,2,98055,2325,7393,498,0xf,False,0x0
1783146820.043,94,94,19889,3,1,26763,-43,-34,-51,2,2,1,98061,2326,7393,481,0xf,False,0x0
1783146820.286,95,95,20132,3,1,26698,49,-57,-155,4,-1,-2,98068,2326,7392,484,0xf,False,0x0
